id			last val		val acc		test acc
0.28_0.34_6.10e+00_7.32e-04_69.5__1380			0.015461		0.980000		0.971667
0.28_0.34_6.10e+00_7.32e-04_70.0__1398			0.015542		0.966667		0.971667
0.28_0.34_6.10e+00_7.32e-04_69.5__1383			0.013524		0.980000		0.978333
0.28_0.34_6.10e+00_7.32e-04_64.0__1279			0.028452		0.948333		0.953333
0.28_0.34_6.10e+00_7.32e-04_66.5__1329			0.027217		0.946667		0.950000
0.28_0.34_6.10e+00_7.32e-04_68.5__1361			0.013674		0.981667		0.981667
0.28_0.34_6.10e+00_7.32e-04_66.0__1315			0.027014		0.978333		0.956667
0.28_0.34_6.10e+00_7.32e-04_69.0__1370			0.016323		0.978333		0.970000
0.28_0.34_6.10e+00_7.32e-04_66.0__1319			0.027849		0.945000		0.950000
0.28_0.34_6.10e+00_7.32e-04_66.5__1322			0.021268		0.951667		0.966667
0.28_0.34_6.10e+00_7.32e-04_69.5__1389			0.024134		0.951667		0.951667
0.28_0.34_6.10e+00_7.32e-04_69.5__1384			0.019272		0.975000		0.976667
0.28_0.34_6.10e+00_7.32e-04_61.4__1223			0.014128		0.980000		0.973333
0.28_0.34_6.10e+00_7.32e-04_61.9__1236			0.021217		0.971667		0.960000
0.28_0.34_6.10e+00_7.32e-04_70.0__1399			0.025199		0.951667		0.951667
0.28_0.34_6.10e+00_7.32e-04_70.0__1394			0.017003		0.973333		0.975000
0.28_0.34_6.10e+00_7.32e-04_67.5__1346			0.023924		0.973333		0.961667
0.28_0.34_6.10e+00_7.32e-04_65.5__1309			0.026042		0.948333		0.955000
0.28_0.34_6.10e+00_7.32e-04_68.0__1350			0.015267		0.981667		0.973333
0.28_0.34_6.10e+00_7.32e-04_51.4__1027			0.021899		0.971667		0.971667
0.28_0.34_6.10e+00_7.32e-04_59.4__1186			0.023244		0.970000		0.961667
0.28_0.34_6.10e+00_7.32e-04_67.0__1335			0.029471		0.975000		0.958333
0.28_0.34_6.10e+00_7.32e-04_68.0__1353			0.013241		0.980000		0.973333
0.28_0.34_6.10e+00_7.32e-04_65.0__1298			0.016384		0.970000		0.968333
0.28_0.34_6.10e+00_7.32e-04_66.0__1310			0.014167		0.978333		0.973333
0.28_0.34_6.10e+00_7.32e-04_66.5__1324			0.019098		0.971667		0.973333
0.28_0.34_6.10e+00_7.32e-04_65.0__1291			0.012944		0.978333		0.976667
0.28_0.34_6.10e+00_7.32e-04_68.0__1354			0.018541		0.975000		0.975000
0.28_0.34_6.10e+00_7.32e-04_68.5__1364			0.019314		0.973333		0.968333
0.28_0.34_6.10e+00_7.32e-04_58.9__1170			0.015443		0.978333		0.970000
0.28_0.34_6.10e+00_7.32e-04_66.0__1316			0.024102		0.973333		0.961667
0.28_0.34_6.10e+00_7.32e-04_67.5__1343			0.013203		0.985000		0.970000
0.28_0.34_6.10e+00_7.32e-04_57.9__1157			0.020866		0.976667		0.978333
0.28_0.34_6.10e+00_7.32e-04_64.5__1289			0.029689		0.946667		0.950000
0.28_0.34_6.10e+00_7.32e-04_66.5__1327			0.020673		0.968333		0.968333
0.28_0.34_6.10e+00_7.32e-04_62.4__1249			0.026377		0.950000		0.955000
0.28_0.34_6.10e+00_7.32e-04_66.5__1328			0.016096		0.965000		0.971667
0.28_0.34_6.10e+00_7.32e-04_67.5__1341			0.013631		0.981667		0.980000
0.28_0.34_6.10e+00_7.32e-04_69.5__1385			0.031523		0.975000		0.951667
0.28_0.34_6.10e+00_7.32e-04_57.9__1155			0.026601		0.976667		0.956667
0.28_0.34_6.10e+00_7.32e-04_69.0__1375			0.031769		0.970000		0.948333
0.28_0.34_6.10e+00_7.32e-04_65.5__1302			0.021799		0.958333		0.975000
0.28_0.34_6.10e+00_7.32e-04_65.5__1306			0.022189		0.970000		0.961667
0.28_0.34_6.10e+00_7.32e-04_64.0__1277			0.021639		0.975000		0.975000
0.28_0.34_6.10e+00_7.32e-04_64.0__1273			0.013197		0.981667		0.970000
0.28_0.34_6.10e+00_7.32e-04_68.0__1357			0.020443		0.973333		0.973333
0.28_0.34_6.10e+00_7.32e-04_62.4__1248			0.017600		0.970000		0.966667
0.28_0.34_6.10e+00_7.32e-04_70.0__1393			0.012941		0.981667		0.973333
0.28_0.34_6.10e+00_7.32e-04_66.5__1325			0.028496		0.970000		0.953333
0.28_0.34_6.10e+00_7.32e-04_62.4__1246			0.020556		0.973333		0.958333
0.28_0.34_6.10e+00_7.32e-04_61.4__1221			0.013308		0.976667		0.981667
0.28_0.34_6.10e+00_7.32e-04_63.5__1269			0.025733		0.946667		0.951667
0.28_0.34_6.10e+00_7.32e-04_59.4__1185			0.029282		0.968333		0.951667
0.28_0.34_6.10e+00_7.32e-04_60.9__1212			0.024748		0.955000		0.961667
0.28_0.34_6.10e+00_7.32e-04_68.0__1359			0.030206		0.943333		0.948333
0.28_0.34_6.10e+00_7.32e-04_51.4__1023			0.014784		0.981667		0.970000
0.28_0.34_6.10e+00_7.32e-04_59.9__1192			0.025645		0.956667		0.955000
0.28_0.34_6.10e+00_7.32e-04_70.0__1395			0.026032		0.975000		0.965000
0.28_0.34_6.10e+00_7.32e-04_67.5__1349			0.029052		0.956667		0.951667
0.28_0.34_6.10e+00_7.32e-04_69.5__1381			0.013377		0.978333		0.978333
0.28_0.34_6.10e+00_7.32e-04_67.5__1342			0.026827		0.955000		0.965000
0.28_0.34_6.10e+00_7.32e-04_62.9__1252			0.022988		0.948333		0.961667
0.28_0.34_6.10e+00_7.32e-04_57.9__1151			0.013566		0.976667		0.970000
0.28_0.34_6.10e+00_7.32e-04_68.5__1369			0.025702		0.953333		0.951667
0.28_0.34_6.10e+00_7.32e-04_60.4__1200			0.014254		0.978333		0.966667
0.28_0.34_6.10e+00_7.32e-04_66.0__1318			0.016391		0.970000		0.971667
0.28_0.34_6.10e+00_7.32e-04_54.9__1099			0.030122		0.948333		0.956667
0.28_0.34_6.10e+00_7.32e-04_65.5__1304			0.018195		0.973333		0.968333
0.28_0.34_6.10e+00_7.32e-04_61.9__1233			0.013200		0.976667		0.973333
0.28_0.34_6.10e+00_7.32e-04_65.0__1299			0.030025		0.951667		0.950000
0.28_0.34_6.10e+00_7.32e-04_68.5__1362			0.023751		0.956667		0.965000
0.28_0.34_6.10e+00_7.32e-04_49.4__980			0.014021		0.976667		0.970000
0.28_0.34_6.10e+00_7.32e-04_62.9__1258			0.018500		0.968333		0.956667
0.28_0.34_6.10e+00_7.32e-04_60.9__1213			0.014346		0.980000		0.973333
0.28_0.34_6.10e+00_7.32e-04_65.0__1290			0.015384		0.981667		0.978333
0.28_0.34_6.10e+00_7.32e-04_51.4__1020			0.014031		0.980000		0.970000
0.28_0.34_6.10e+00_7.32e-04_61.4__1228			0.016772		0.970000		0.970000
0.28_0.34_6.10e+00_7.32e-04_63.5__1262			0.021422		0.966667		0.971667
0.28_0.34_6.10e+00_7.32e-04_56.4__1120			0.014571		0.981667		0.975000
0.28_0.34_6.10e+00_7.32e-04_51.9__1035			0.026291		0.976667		0.958333
0.28_0.34_6.10e+00_7.32e-04_51.4__1025			0.029062		0.971667		0.968333
0.28_0.34_6.10e+00_7.32e-04_53.4__1064			0.018796		0.970000		0.976667
0.28_0.34_6.10e+00_7.32e-04_54.4__1084			0.022627		0.968333		0.973333
0.28_0.34_6.10e+00_7.32e-04_56.4__1129			0.029380		0.956667		0.951667
0.28_0.34_6.10e+00_7.32e-04_58.4__1164			0.021488		0.966667		0.973333
0.28_0.34_6.10e+00_7.32e-04_65.0__1297			0.019638		0.971667		0.970000
0.28_0.34_6.10e+00_7.32e-04_59.4__1189			0.028714		0.951667		0.955000
0.28_0.34_6.10e+00_7.32e-04_61.4__1227			0.020105		0.975000		0.976667
