run_id,ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,test accuracy
831,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,41.798561151079134,0.986667
1217,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,60.93525179856115,0.985
641,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.23021582733813,0.985
631,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.72661870503597,0.985
944,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,47.33812949640288,0.985
1271,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,63.956834532374096,0.983333
934,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,46.83453237410072,0.983333
841,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,42.302158273381295,0.983333
861,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,43.30935251798561,0.983333
621,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.22302158273381,0.983333
821,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,41.294964028776974,0.983333
551,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.697841726618705,0.983333
811,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,40.79136690647482,0.983333
1011,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,50.86330935251798,0.983333
721,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.2589928057554,0.981667
804,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,40.28776978417266,0.981667
441,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.15827338129496,0.981667
1361,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,68.48920863309353,0.981667
904,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,45.32374100719424,0.981667
784,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,39.280575539568346,0.981667
1121,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,56.402877697841724,0.981667
447,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.15827338129496,0.981667
671,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.7410071942446,0.981667
871,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,43.81294964028777,0.981667
1221,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,61.43884892086331,0.981667
911,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,45.827338129496404,0.981667
1041,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,52.37410071942446,0.981667
1091,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,54.89208633093525,0.98
1264,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,63.45323741007194,0.98
1251,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,62.94964028776978,0.98
1144,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,57.41007194244604,0.98
431,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.654676258992804,0.98
1211,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,60.93525179856115,0.98
781,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,39.280575539568346,0.98
991,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,49.856115107913666,0.98
