ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,14.60431654676259,0.9383333,0.016082307587670503,0.005085672200844685,0.9,0.955,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.107913669064747,0.9476667000000001,0.013590058098559461,0.004297553712546495,0.926667,0.966667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.611510791366905,0.9476666999999999,0.015776316053925005,0.00498890918170828,0.921667,0.971667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.115107913669064,0.9538334,0.009096542556866863,0.0028765793312351025,0.936667,0.966667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.61870503597122,0.9530000000000001,0.010357772776465508,0.0032754153460117083,0.938333,0.968333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.12230215827338,0.959,0.012277456006844503,0.003882472485414445,0.936667,0.973333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.62589928057554,0.9609998999999998,0.008247736692235285,0.0026081633488806684,0.95,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.1294964028777,0.9583332999999999,0.013833177156146495,0.004374434709003361,0.936667,0.973333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.633093525179856,0.9623333000000001,0.009819207685280263,0.0031051061103715438,0.941667,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.136690647482013,0.9664999999999999,0.011067938350629419,0.003499989419031627,0.946667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.640287769784173,0.9638332999999999,0.011575022601849816,0.003660343538977374,0.943333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.14388489208633,0.9654999,0.008390492125018618,0.0026533065804765087,0.953333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.647482014388487,0.9635,0.011559043280287328,0.003655290433817204,0.938333,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.151079136690647,0.9648334000000001,0.007913375150128243,0.0025024289453782138,0.946667,0.973333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.654676258992804,0.9661666000000002,0.009028359986423018,0.00285501810930236,0.951667,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.15827338129496,0.9683333000000001,0.010213939886797401,0.0032299313926322164,0.953333,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.66187050359712,0.9665000000000001,0.006824492931916519,0.0021580941540576613,0.955,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.16546762589928,0.9673332,0.008322241508952692,0.002631723840628708,0.953333,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.66906474820144,0.9668333,0.00855076417702599,0.0027039890534377342,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.172661870503596,0.9666668000000002,0.008314719956532258,0.0026293453169098156,0.951667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.676258992805753,0.9659999999999999,0.010219878962101208,0.003231809493147745,0.948333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.179856115107913,0.9671666999999999,0.009814719988647504,0.003103686976090805,0.945,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.68345323741007,0.9665001,0.009637006225425418,0.0030474889497566393,0.948333,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.18705035971223,0.9656667999999999,0.0084692719849793,0.0026782189595989945,0.951667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.690647482014388,0.9643333999999999,0.008134561235179711,0.0025723741269280498,0.946667,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.194244604316545,0.9661668000000001,0.008090813264986922,0.0025585398040462127,0.951667,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.697841726618705,0.9701667,0.00940996254627097,0.002975691434309385,0.951667,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.201438848920862,0.9666667,0.010363790244564654,0.003277318236505779,0.946667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.70503597122302,0.9671666,0.009197534563373121,0.002908515807838135,0.946667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.20863309352518,0.9668333,0.008181838519957867,0.002587324517076788,0.946667,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.712230215827336,0.9654999,0.009527464527471182,0.0030128488233268805,0.948333,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.215827338129493,0.9678333000000002,0.009719845426868816,0.0030736850053677037,0.945,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.719424460431654,0.9686667,0.010766745789698922,0.0034047439683476855,0.946667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.22302158273381,0.9684999000000001,0.009442792671309375,0.0029860732314083327,0.948333,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.72661870503597,0.9685001,0.009508038837975226,0.003006705880934237,0.948333,0.985,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.23021582733813,0.9698334999999998,0.007913400887804829,0.002502437084346183,0.956667,0.985,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.73381294964029,0.9678332000000001,0.007779625180916815,0.0024601334914096627,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.23741007194244,0.9689999000000002,0.008541909758492065,0.002701189040445373,0.953333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.7410071942446,0.9703334,0.009256346509887702,0.0029271137782995423,0.951667,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.24460431654676,0.9683332000000002,0.0072860512823401105,0.0023040517200985304,0.953333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.748201438848916,0.9663332,0.008454680936223086,0.002673604864846974,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.25179856115108,0.9676667000000002,0.008210084138829893,0.0025962565660324517,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.75539568345324,0.9654999,0.010972760327789498,0.003469891485495059,0.945,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.2589928057554,0.9690002,0.0067677758663964435,0.002140158643133217,0.96,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.76258992805755,0.9660002000000001,0.008895923608285132,0.0028131380493044552,0.951667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,37.26618705035971,0.9666665,0.008425541713543868,0.002664390233555658,0.948333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,37.76978417266187,0.9663335000000002,0.009711835725889562,0.0030711521155205716,0.951667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,38.273381294964025,0.9663333000000002,0.008563458115738094,0.0027080032293186175,0.953333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,38.776978417266186,0.9670000999999999,0.00863531652189626,0.002730726852567545,0.95,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,39.280575539568346,0.9693334,0.009434614497217704,0.0029834870656852267,0.953333,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,39.7841726618705,0.9673333000000002,0.0088956738055954,0.002813059054757936,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,40.28776978417266,0.9665001,0.01072819235524379,0.0033925523018976628,0.946667,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,40.79136690647482,0.9674999999999999,0.010069278546372877,0.003184185460120768,0.95,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,41.294964028776974,0.9696666,0.006840318027044595,0.0021630984885370164,0.96,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,41.798561151079134,0.9684999999999999,0.008973548239130366,0.0028376851129045255,0.956667,0.986667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,42.302158273381295,0.9678333,0.008890532493113694,0.0028114332289974515,0.951667,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,42.80575539568345,0.9671666999999999,0.00793675385714395,0.002509821941670153,0.956667,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,43.30935251798561,0.9671666,0.009429737573819888,0.0029819448470941004,0.953333,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,43.81294964028777,0.9675001,0.00843456659559673,0.0026672441518457994,0.95,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,44.31654676258992,0.9681669000000002,0.010136443847709932,0.0032054249933164327,0.951667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,44.82014388489208,0.9676666,0.009202812241676725,0.002910184756257839,0.953333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,45.32374100719424,0.969,0.00899951302386229,0.0028458958987754093,0.953333,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,45.827338129496404,0.97,0.009329542885074484,0.002950260504505389,0.953333,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,46.33093525179856,0.9696666,0.00870639470223533,0.002753203746748711,0.95,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,46.83453237410072,0.9688334000000001,0.009591858691387949,0.0030332120459268014,0.951667,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,47.33812949640288,0.9663333999999999,0.011987613979993393,0.0037908163887655257,0.95,0.985,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,47.84172661870503,0.9653332999999998,0.007361789909918511,0.002328002377098829,0.956667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,48.34532374100719,0.9663334000000001,0.00827011875771242,0.0026152411794453457,0.951667,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,48.84892086330935,0.9653333999999999,0.009189329563260983,0.0029059211589825052,0.95,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,49.352517985611506,0.9659999000000001,0.007785787941999124,0.002462082327579217,0.955,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,49.856115107913666,0.9668333,0.009042137985257881,0.0028593750950940914,0.953333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,50.35971223021583,0.9638334000000001,0.01239893165827878,0.003920886459292947,0.945,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,50.86330935251798,0.9686666,0.009421451754138296,0.002979324640846572,0.95,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,51.36690647482014,0.9681666000000002,0.008029719494201283,0.0025392202573931255,0.953333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,51.8705035971223,0.9663331000000002,0.007568637371122677,0.002393413287661677,0.953333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,52.37410071942446,0.9649999999999999,0.012644327283190834,0.003998487369549191,0.943333,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,52.877697841726615,0.9669998000000002,0.009519448581135861,0.003010313958524751,0.948333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,53.381294964028775,0.9668334,0.007177337454330329,0.0022696733891318585,0.956667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,53.884892086330936,0.9674999000000002,0.009271385027180258,0.002931869375027173,0.953333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,54.38848920863309,0.9668334,0.007177027831135189,0.0022695754776805525,0.956667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,54.89208633093525,0.9676667000000002,0.009564571977993685,0.0030245832295081915,0.951667,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,55.39568345323741,0.9669998999999999,0.009322782398809683,0.0029481226510366834,0.948333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,55.899280575539564,0.9666665,0.00816482972878183,0.0025819458650405427,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,56.402877697841724,0.9671667000000002,0.011494667044136372,0.0036349328804746142,0.951667,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,56.906474820143885,0.9663334000000001,0.009551623226795895,0.0030204884748442065,0.945,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,57.41007194244604,0.9673334,0.011254668169253175,0.0035590385724237465,0.945,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,57.9136690647482,0.9674999999999999,0.009883450443375862,0.003125421454246875,0.946667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,58.41726618705036,0.9651664999999999,0.010197303567882874,0.003224670526667132,0.948333,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,58.92086330935251,0.9684999,0.009109940985904702,0.0028808162865178737,0.95,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,59.42446043165467,0.9691668,0.009820845808788564,0.0031056241305090332,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,59.92805755395683,0.9680000999999999,0.009256386521387966,0.002927126431046886,0.955,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,60.43165467625899,0.9668334,0.008514640988060287,0.002692565898089706,0.955,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,60.93525179856115,0.9678334000000002,0.01183850487181546,0.003743663948593655,0.951667,0.985,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,61.43884892086331,0.969,0.011281947782975098,0.003567665143728833,0.946667,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,61.94244604316547,0.9678333,0.008500186639127372,0.0026879950316174225,0.955,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,62.44604316546762,0.9694998,0.008242027202090548,0.002606357849567103,0.955,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,62.94964028776978,0.9655000000000001,0.009970573994398635,0.00315297234015426,0.953333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,63.45323741007194,0.9683335,0.008606651178013439,0.002721662074909376,0.951667,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,63.956834532374096,0.9693333000000001,0.009033576602505452,0.0028566677481522756,0.953333,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,64.46043165467626,0.969,0.009169231968321473,0.002899565741432473,0.95,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,64.96402877697841,0.9688333,0.008500147424211738,0.002687982630772257,0.95,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,65.46762589928058,0.9683335000000002,0.008164965812679318,0.002581988898547436,0.955,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,65.97122302158273,0.9680000999999999,0.009053950782209238,0.0028631106294844297,0.95,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,66.47482014388488,0.9661666,0.008715322116823868,0.0027560268431203504,0.95,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,66.97841726618705,0.9671667999999999,0.009970640855364614,0.003152993483448166,0.946667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,67.4820143884892,0.9665001,0.008106043321018127,0.002563355970641272,0.951667,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,67.98561151079136,0.9678332000000001,0.010600750034261253,0.003352251501437354,0.948333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,68.48920863309353,0.9673333000000002,0.009692706949614818,0.0030651030653325736,0.951667,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,68.99280575539568,0.9676666,0.009532363332936455,0.0030143979616353146,0.948333,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,69.49640287769783,0.9680000000000002,0.010085914887163696,0.0031894463330037434,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,70.0,0.9703333000000001,0.00811939607839016,0.0025675784832751947,0.951667,0.978333,10
