ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,test accuracy
0.8,0.30000000000000004,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.811667
0.8,0.30000000000000004,0.5065387033533724,7.286305412520362e-05,0.0001438449888287663,0.00014572610825040725,2.0,0.811667
0.7000000000000001,0.1,0.9743494403440246,0.002142002647075389,0.002198392648862289,0.004284005294150778,2.0,0.811667
0.7000000000000001,0.5,0.5065387033533724,2.9360978772729522e-05,5.7963939533849734e-05,5.8721957545459044e-05,2.0,0.811667
0.7000000000000001,0.2,1.3513436116626072,0.0002631718764801973,0.0001947483039908757,0.0005263437529603946,2.0,0.811667
0.8,0.2,0.2633361783471868,0.0005789163186579442,0.002198392648862289,0.0011578326373158883,2.0,0.811667
0.7000000000000001,0.4,0.36522591135626786,7.112712681015508e-05,0.00019474830399087572,0.00014225425362031016,2.0,0.811667
0.7000000000000001,0.2,0.7025280792430622,0.001140748753701815,0.0016237767391887213,0.00228149750740363,2.0,0.811667
0.8,0.4,0.9743494403440246,4.1715138266189835e-05,4.281332398719396e-05,8.343027653237967e-05,2.0,0.811667
0.8,0.2,0.36522591135626786,0.0010870406677863402,0.002976351441631319,0.0021740813355726803,2.0,0.811667
0.6000000000000001,0.2,1.8742039366662613,0.0002695948443325882,0.0001438449888287663,0.0005391896886651763,2.0,0.811667
0.8,0.6,0.7025280792430622,0.0008425798241629602,0.0011993539462092342,0.0016851596483259204,2.0,0.811667
0.8,0.2,0.5065387033533724,0.00018081906252333043,0.00035696988468260664,0.00036163812504666086,2.0,0.811667
0.8,0.4,0.7025280792430622,4.072129510607645e-05,5.7963939533849734e-05,8.14425902121529e-05,2.0,0.811667
0.7000000000000001,0.1,0.9743494403440246,0.0011685898462633648,0.0011993539462092342,0.0023371796925267295,2.0,0.811667
0.8,0.1,0.9743494403440246,0.005315655721775329,0.00545559478116852,0.010631311443550657,2.0,0.811667
0.8,0.4,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.811667
0.7000000000000001,0.5,0.7025280792430622,4.072129510607645e-05,5.7963939533849734e-05,8.14425902121529e-05,2.0,0.811667
0.8,0.4,0.7025280792430622,2.2215888506313364e-05,3.1622776601683795e-05,4.443177701262673e-05,2.0,0.811667
0.6000000000000001,0.2,0.7025280792430622,0.00033952691976195273,0.0004832930238571752,0.0006790538395239055,2.0,0.811667
0.7000000000000001,0.5,0.5065387033533724,3.9751129782546065e-05,7.847599703514623e-05,7.950225956509213e-05,2.0,0.811667
0.8,0.30000000000000004,0.36522591135626786,0.0002389742213075844,0.0006543189129712968,0.0004779484426151688,2.0,0.811667
0.8,0.2,0.36522591135626786,0.0003235415058677746,0.0008858667904100832,0.0006470830117355492,2.0,0.811667
0.8,0.6,0.36522591135626786,2.1169932642049872e-05,5.7963939533849734e-05,4.2339865284099745e-05,2.0,0.81
0.8,0.30000000000000004,0.9743494403440246,0.0011685898462633648,0.0011993539462092342,0.0023371796925267295,2.0,0.81
0.6000000000000001,0.5,0.5065387033533724,3.9751129782546065e-05,7.847599703514623e-05,7.950225956509213e-05,2.0,0.81
0.8,0.4,0.9743494403440246,0.00018975290100145772,0.00019474830399087572,0.00037950580200291545,2.0,0.81
0.7000000000000001,0.4,0.36522591135626786,0.00017651113509036334,0.0004832930238571753,0.0003530222701807267,2.0,0.81
0.7000000000000001,0.2,0.9743494403440246,0.00034781340736016875,0.00035696988468260664,0.0006956268147203375,2.0,0.81
0.7000000000000001,0.7000000000000001,0.5065387033533724,2.9360978772729522e-05,5.7963939533849734e-05,5.8721957545459044e-05,2.0,0.81
0.7000000000000001,0.5,0.7025280792430622,2.2215888506313364e-05,3.1622776601683795e-05,4.443177701262673e-05,2.0,0.81
0.8,0.4,0.36522591135626786,2.1169932642049872e-05,5.7963939533849734e-05,4.2339865284099745e-05,2.0,0.81
0.7000000000000001,0.6,0.5065387033533724,2.9360978772729522e-05,5.7963939533849734e-05,5.8721957545459044e-05,2.0,0.81
0.8,0.6,0.5065387033533724,2.9360978772729522e-05,5.7963939533849734e-05,5.8721957545459044e-05,2.0,0.81
0.8,0.30000000000000004,0.2633361783471868,9.400308521735361e-05,0.00035696988468260664,0.00018800617043470723,2.0,0.81
0.7000000000000001,0.30000000000000004,0.9743494403440246,0.00014015528436160093,0.0001438449888287663,0.00028031056872320187,2.0,0.81
0.6000000000000001,0.6,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.81
0.8,0.7000000000000001,0.7025280792430622,2.2215888506313364e-05,3.1622776601683795e-05,4.443177701262673e-05,2.0,0.81
0.7000000000000001,0.7000000000000001,0.5065387033533724,1.601816025625027e-05,3.1622776601683795e-05,3.203632051250054e-05,2.0,0.81
0.6000000000000001,0.2,0.9743494403440246,0.00014015528436160093,0.0001438449888287663,0.00028031056872320187,2.0,0.81
0.8,0.4,0.9743494403440246,0.0008631438114554219,0.0008858667904100832,0.0017262876229108437,2.0,0.81
0.8,0.2,1.3513436116626072,0.00014357591158756895,0.0001062467830894041,0.0002871518231751379,2.0,0.81
0.7000000000000001,0.4,0.7025280792430622,4.072129510607645e-05,5.7963939533849734e-05,8.14425902121529e-05,2.0,0.81
0.8,0.30000000000000004,0.7025280792430622,0.0015444325650272915,0.002198392648862289,0.003088865130054583,2.0,0.81
0.8,0.5,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.81
0.7000000000000001,0.6,0.7025280792430622,2.2215888506313364e-05,3.1622776601683795e-05,4.443177701262673e-05,2.0,0.81
0.8,0.30000000000000004,0.9743494403440246,3.081163468397472e-05,3.1622776601683795e-05,6.162326936794944e-05,2.0,0.81
0.7000000000000001,0.1,0.9743494403440246,0.005315655721775329,0.00545559478116852,0.010631311443550657,2.0,0.81
0.7000000000000001,0.5,0.5065387033533724,5.381810774157376e-05,0.0001062467830894041,0.00010763621548314752,2.0,0.81
0.8,0.2,0.7025280792430622,0.00025078136743368905,0.00035696988468260664,0.0005015627348673781,2.0,0.81
0.8,0.4,0.9743494403440246,0.00014015528436160093,0.0001438449888287663,0.00028031056872320187,2.0,0.81
0.8,0.6,0.5065387033533724,0.0020411540931523815,0.0040296113202004,0.004082308186304763,2.0,0.81
0.8,0.2,0.36522591135626786,0.0004380351380430038,0.0011993539462092342,0.0008760702760860076,2.0,0.81
0.8,0.6,0.2633361783471868,1.5264002318791407e-05,5.796393953384974e-05,3.0528004637582815e-05,2.0,0.81
0.8,0.6,0.9743494403440246,3.081163468397472e-05,3.1622776601683795e-05,6.162326936794944e-05,2.0,0.81
0.6000000000000001,0.30000000000000004,0.9743494403440246,0.00014015528436160093,0.0001438449888287663,0.00028031056872320187,2.0,0.81
0.8,0.7000000000000001,0.5065387033533724,0.001507637199967869,0.002976351441631319,0.003015274399935738,2.0,0.81
0.8,0.5,0.7025280792430622,4.072129510607645e-05,5.7963939533849734e-05,8.14425902121529e-05,2.0,0.81
0.8,0.30000000000000004,0.36522591135626786,0.0003235415058677746,0.0008858667904100832,0.0006470830117355492,2.0,0.81
0.8,0.7000000000000001,0.7025280792430622,0.0006223462947320121,0.0008858667904100832,0.0012446925894640242,2.0,0.81
0.7000000000000001,0.2,0.5065387033533724,0.00044872581535813726,0.0008858667904100832,0.0008974516307162745,2.0,0.81
0.8,0.2,0.5065387033533724,0.0003314378537560688,0.0006543189129712968,0.0006628757075121376,2.0,0.81
0.8,0.4,0.36522591135626786,0.001992524575942771,0.005455594781168519,0.003985049151885542,2.0,0.81
0.8,0.2,0.9743494403440246,0.00018975290100145772,0.00019474830399087572,0.00037950580200291545,2.0,0.81
0.8,0.6,0.7025280792430622,2.2215888506313364e-05,3.1622776601683795e-05,4.443177701262673e-05,2.0,0.81
0.6000000000000001,0.2,0.9743494403440246,0.00018975290100145772,0.00019474830399087572,0.00037950580200291545,2.0,0.81
0.8,0.30000000000000004,0.5065387033533724,3.9751129782546065e-05,7.847599703514623e-05,7.950225956509213e-05,2.0,0.81
0.8,0.2,0.7025280792430622,0.00033952691976195273,0.0004832930238571752,0.0006790538395239055,2.0,0.81
0.7000000000000001,0.2,0.7025280792430622,0.00033952691976195273,0.0004832930238571752,0.0006790538395239055,2.0,0.81
0.6000000000000001,0.30000000000000004,0.9743494403440246,7.646304379163406e-05,7.847599703514623e-05,0.00015292608758326812,2.0,0.808333
0.8,0.1,0.5065387033533724,0.0008225057640040219,0.001623776739188721,0.0016450115280080438,2.0,0.808333
0.8,0.5,0.9743494403440246,0.0008631438114554219,0.0008858667904100832,0.0017262876229108437,2.0,0.808333
0.8,0.8,0.5065387033533724,0.0008225057640040219,0.001623776739188721,0.0016450115280080438,2.0,0.808333
0.8,0.6,0.7025280792430622,7.464134844955332e-05,0.0001062467830894041,0.00014928269689910663,2.0,0.808333
0.7000000000000001,0.30000000000000004,0.36522591135626786,7.112712681015508e-05,0.00019474830399087572,0.00014225425362031016,2.0,0.808333
0.8,0.4,0.2633361783471868,2.066556915122057e-05,7.847599703514623e-05,4.133113830244114e-05,2.0,0.808333
0.8,0.30000000000000004,0.36522591135626786,0.0036522591135626785,0.01,0.007304518227125357,2.0,0.808333
0.6000000000000001,0.30000000000000004,0.9743494403440246,0.00010352149364151386,0.0001062467830894041,0.0002070429872830277,2.0,0.808333
0.8,0.8,0.7025280792430622,4.072129510607645e-05,5.7963939533849734e-05,8.14425902121529e-05,2.0,0.808333
0.7000000000000001,0.2,0.7025280792430622,0.0006223462947320121,0.0008858667904100832,0.0012446925894640242,2.0,0.808333
0.7000000000000001,0.30000000000000004,0.2633361783471868,9.400308521735361e-05,0.00035696988468260664,0.00018800617043470723,2.0,0.808333
0.8,0.4,0.9743494403440246,0.0011685898462633648,0.0011993539462092342,0.0023371796925267295,2.0,0.808333
0.7000000000000001,0.4,0.5065387033533724,7.286305412520362e-05,0.0001438449888287663,0.00014572610825040725,2.0,0.808333
0.6000000000000001,0.4,0.9743494403440246,4.1715138266189835e-05,4.281332398719396e-05,8.343027653237967e-05,2.0,0.808333
0.8,0.4,0.09870914042498921,4.770543895833557e-05,0.0004832930238571753,9.541087791667115e-05,2.0,0.808333
0.8,0.1,0.5065387033533724,0.002763469906474527,0.00545559478116852,0.005526939812949054,2.0,0.808333
0.8,0.8,0.5065387033533724,1.601816025625027e-05,3.1622776601683795e-05,3.203632051250054e-05,2.0,0.808333
0.7000000000000001,0.2,1.3513436116626072,0.0006530949403504978,0.0004832930238571752,0.0013061898807009956,2.0,0.808333
0.8,0.8,0.36522591135626786,1.5636535271414077e-05,4.281332398719396e-05,3.1273070542828154e-05,2.0,0.808333
0.7000000000000001,0.5,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.808333
0.6000000000000001,0.2,0.7025280792430622,0.00025078136743368905,0.00035696988468260664,0.0005015627348673781,2.0,0.808333
0.8,0.6,0.2633361783471868,2.066556915122057e-05,7.847599703514623e-05,4.133113830244114e-05,2.0,0.808333
0.8,0.2,0.36522591135626786,0.0008029099586996493,0.002198392648862289,0.0016058199173992985,2.0,0.808333
0.8,0.8,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.808333
0.8,0.2,1.8742039366662613,0.0009057896878764592,0.0004832930238571753,0.0018115793757529184,2.0,0.808333
0.7000000000000001,0.30000000000000004,0.5065387033533724,9.864755338380659e-05,0.00019474830399087572,0.00019729510676761317,2.0,0.808333
0.8,0.2,0.36522591135626786,0.0002389742213075844,0.0006543189129712968,0.0004779484426151688,2.0,0.808333
0.8,0.4,0.13690156816728802,4.886973700154482e-05,0.00035696988468260664,9.773947400308963e-05,2.0,0.808333
0.7000000000000001,0.4,0.5065387033533724,2.168660561872106e-05,4.281332398719396e-05,4.337321123744212e-05,2.0,0.808333
0.7000000000000001,0.2,0.9743494403440246,0.0006375352666600936,0.0006543189129712968,0.0012750705333201872,2.0,0.808333
0.8,0.6,0.0711715324658232,3.439670513795681e-05,0.00048329302385717517,6.879341027591362e-05,2.0,0.808333
0.7000000000000001,0.7000000000000001,0.2633361783471868,2.066556915122057e-05,7.847599703514623e-05,4.133113830244114e-05,2.0,0.808333
0.8,0.1,0.2633361783471868,0.002633361783471868,0.01,0.005266723566943736,2.0,0.808333
0.7000000000000001,0.6,0.5065387033533724,3.9751129782546065e-05,7.847599703514623e-05,7.950225956509213e-05,2.0,0.808333
0.7000000000000001,0.7000000000000001,0.36522591135626786,2.1169932642049872e-05,5.7963939533849734e-05,4.2339865284099745e-05,2.0,0.808333
0.8,0.8,0.0711715324658232,2.54060937370093e-05,0.00035696988468260664,5.08121874740186e-05,2.0,0.808333
0.8,0.5,0.7025280792430622,5.513159146378552e-05,7.847599703514623e-05,0.00011026318292757104,2.0,0.808333
0.8,0.30000000000000004,0.13690156816728802,8.957728526728579e-05,0.0006543189129712968,0.00017915457053457157,2.0,0.808333
0.6000000000000001,0.6,0.5065387033533724,2.168660561872106e-05,4.281332398719396e-05,4.337321123744212e-05,2.0,0.808333
0.7000000000000001,0.30000000000000004,0.9743494403440246,7.646304379163406e-05,7.847599703514623e-05,0.00015292608758326812,2.0,0.808333
0.8,0.4,1.3513436116626072,0.00035630213481837415,0.00026366508987303583,0.0007126042696367483,2.0,0.808333
0.8,0.30000000000000004,1.8742039366662613,0.0006690343631434427,0.00035696988468260664,0.0013380687262868854,2.0,0.808333
0.7000000000000001,0.7000000000000001,0.7025280792430622,4.072129510607645e-05,5.7963939533849734e-05,8.14425902121529e-05,2.0,0.808333
0.8,0.1,1.3513436116626072,0.00048238897322177806,0.00035696988468260664,0.0009647779464435561,2.0,0.808333
0.7000000000000001,0.6,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.808333
0.7000000000000001,0.6,0.09870914042498921,3.523619047462763e-05,0.0003569698846826067,7.047238094925525e-05,2.0,0.806667
0.8,0.8,0.0711715324658232,6.304849703406583e-05,0.0008858667904100831,0.00012609699406813165,2.0,0.806667
0.8,0.2,0.36522591135626786,9.629732274171178e-05,0.00026366508987303583,0.00019259464548342355,2.0,0.806667
0.7000000000000001,0.4,0.13690156816728802,6.616357285035783e-05,0.0004832930238571752,0.00013232714570071566,2.0,0.806667
0.7000000000000001,0.4,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.806667
0.8,0.2,0.2633361783471868,0.00017230584196214682,0.0006543189129712968,0.00034461168392429365,2.0,0.806667
0.7000000000000001,0.4,0.18987136637974278,5.006245088083099e-05,0.00026366508987303583,0.00010012490176166198,2.0,0.806667
0.8,0.7000000000000001,0.9743494403440246,5.647713204494137e-05,5.7963939533849734e-05,0.00011295426408988274,2.0,0.806667
0.8,0.7000000000000001,0.09870914042498921,2.6026154381444895e-05,0.00026366508987303583,5.205230876288979e-05,2.0,0.806667
0.8,0.30000000000000004,0.9743494403440246,7.646304379163406e-05,7.847599703514623e-05,0.00015292608758326812,2.0,0.806667
0.8,0.8,0.9743494403440246,3.081163468397472e-05,3.1622776601683795e-05,6.162326936794944e-05,2.0,0.806667
0.8,0.5,0.0711715324658232,4.65688797575388e-05,0.0006543189129712968,9.31377595150776e-05,2.0,0.806667
0.8,0.7000000000000001,0.0711715324658232,3.439670513795681e-05,0.00048329302385717517,6.879341027591362e-05,2.0,0.806667
0.7000000000000001,0.6,0.2633361783471868,2.066556915122057e-05,7.847599703514623e-05,4.133113830244114e-05,2.0,0.806667
0.8,0.2,0.5065387033533724,9.864755338380659e-05,0.00019474830399087572,0.00019729510676761317,2.0,0.806667
0.8,0.30000000000000004,0.2633361783471868,3.78795896325611e-05,0.0001438449888287663,7.57591792651222e-05,2.0,0.806667
0.8,0.2,0.5065387033533724,0.005065387033533724,0.01,0.010130774067067447,2.0,0.806667
0.8,0.4,0.2633361783471868,2.797862182044619e-05,0.0001062467830894041,5.595724364089238e-05,2.0,0.806667
0.8,0.5,0.5065387033533724,3.9751129782546065e-05,7.847599703514623e-05,7.950225956509213e-05,2.0,0.806667
0.8,0.5,1.8742039366662613,0.007552313399554519,0.0040296113202004,0.015104626799109039,2.0,0.806667
0.8,0.30000000000000004,0.9743494403440246,0.00018975290100145772,0.00019474830399087572,0.00037950580200291545,2.0,0.806667
0.8,0.1,0.7025280792430622,0.0020909704614415696,0.002976351441631319,0.004181940922883139,2.0,0.806667
0.8,0.5,0.36522591135626786,0.0014717184668317247,0.0040296113202004,0.0029434369336634493,2.0,0.806667
0.6000000000000001,0.5,0.7025280792430622,4.072129510607645e-05,5.7963939533849734e-05,8.14425902121529e-05,2.0,0.806667
0.7000000000000001,0.2,0.9743494403440246,0.00014015528436160093,0.0001438449888287663,0.00028031056872320187,2.0,0.806667
0.8,0.4,0.5065387033533724,7.286305412520362e-05,0.0001438449888287663,0.00014572610825040725,2.0,0.806667
0.8,0.8,0.7025280792430622,0.0006223462947320121,0.0008858667904100832,0.0012446925894640242,2.0,0.806667
0.8,0.5,0.18987136637974278,3.6977126578885084e-05,0.0001947483039908757,7.395425315777017e-05,2.0,0.806667
0.6000000000000001,0.4,0.7025280792430622,4.072129510607645e-05,5.7963939533849734e-05,8.14425902121529e-05,2.0,0.806667
0.7000000000000001,0.4,0.5065387033533724,3.9751129782546065e-05,7.847599703514623e-05,7.950225956509213e-05,2.0,0.806667
0.8,0.7000000000000001,0.18987136637974278,1.4900344785075857e-05,7.847599703514623e-05,2.9800689570151715e-05,2.0,0.806667
0.8,0.4,0.0711715324658232,6.304849703406583e-05,0.0008858667904100831,0.00012609699406813165,2.0,0.806667
0.8,0.2,0.9743494403440246,0.00014015528436160093,0.0001438449888287663,0.00028031056872320187,2.0,0.806667
0.8,0.30000000000000004,1.3513436116626072,0.00019438400672343244,0.0001438449888287663,0.0003887680134468649,2.0,0.806667
0.7000000000000001,0.4,0.13690156816728802,4.886973700154482e-05,0.00035696988468260664,9.773947400308963e-05,2.0,0.806667
0.8,0.5,0.09870914042498921,3.523619047462763e-05,0.0003569698846826067,7.047238094925525e-05,2.0,0.806667
0.7000000000000001,0.30000000000000004,1.3513436116626072,0.0008842096830337835,0.0006543189129712968,0.001768419366067567,2.0,0.806667
0.8,0.7000000000000001,0.13690156816728802,2.66613482142706e-05,0.00019474830399087572,5.33226964285412e-05,2.0,0.806667
0.8,0.4,0.0711715324658232,4.65688797575388e-05,0.0006543189129712968,9.31377595150776e-05,2.0,0.806667
0.8,0.7000000000000001,0.7025280792430622,3.007756226673429e-05,4.281332398719396e-05,6.015512453346858e-05,2.0,0.806667
0.8,0.4,1.3513436116626072,7.832919939586548e-05,5.7963939533849734e-05,0.00015665839879173095,2.0,0.806667
0.8,0.30000000000000004,0.5065387033533724,2.9360978772729522e-05,5.7963939533849734e-05,5.8721957545459044e-05,2.0,0.806667
0.8,0.5,0.5065387033533724,2.168660561872106e-05,4.281332398719396e-05,4.337321123744212e-05,2.0,0.806667
0.7000000000000001,0.4,0.7025280792430622,5.513159146378552e-05,7.847599703514623e-05,0.00011026318292757104,2.0,0.806667
