ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy
,,,,,,,,,mean,std,sem,min,max,size
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.9673333,0.007584791479591849,0.002398521665294877,0.956667,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.9684999,0.010436470363851763,0.0033003017082617785,0.948333,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.9661666,0.008390613514848363,0.002653344967311186,0.948333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.9668332,0.009377260388834316,0.0029653501041192604,0.95,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,0.9688334000000001,0.00857252574216016,0.002710870664565143,0.951667,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,0.9701667,0.00825709497005122,0.002611122696168166,0.953333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,0.9686665,0.010237946845491602,0.003237523059548942,0.948333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,0.9684999999999999,0.010106067121618904,0.0031958190290857615,0.948333,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,0.9676666,0.008720496649974848,0.002757663174178865,0.951667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,0.9689999999999998,0.009596861628215355,0.0030347941134632552,0.95,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,0.9699998999999998,0.010423009924094706,0.0032960451434678,0.95,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,0.9691668,0.010577538516435047,0.003344911375009313,0.948333,0.98,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,0.9701668,0.0074721755540880334,0.0023629093827548867,0.956667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,0.9716666,0.00878411164420038,0.002777780001687979,0.956667,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,0.9701666,0.009508087530565168,0.003006721278883176,0.955,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,0.9708333000000001,0.008651336159486881,0.0027357927067752264,0.955,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,0.9710000000000001,0.009467273067432565,0.0029938146123855763,0.955,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,0.9709999999999999,0.009628866069157756,0.0030449148063250884,0.955,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,0.9721667,0.009429554932939975,0.0029818870909766623,0.956667,0.983333,10
