id			last val		val acc		test acc
0.28_0.34_6.10e+00_7.32e-04_23.9__476			0.022927		0.968333		0.968333
0.28_0.34_6.10e+00_7.32e-04_24.9__498			0.015994		0.968333		0.980000
0.28_0.34_6.10e+00_7.32e-04_22.9__452			0.030438		0.960000		0.971667
0.28_0.34_6.10e+00_7.32e-04_25.4__502			0.026794		0.963333		0.975000
0.28_0.34_6.10e+00_7.32e-04_22.4__441			0.015515		0.968333		0.971667
0.28_0.34_6.10e+00_7.32e-04_27.5__548			0.018352		0.971667		0.978333
0.28_0.34_6.10e+00_7.32e-04_28.0__554			0.019406		0.971667		0.983333
0.28_0.34_6.10e+00_7.32e-04_23.4__462			0.028252		0.966667		0.978333
0.28_0.34_6.10e+00_7.32e-04_25.9__518			0.016623		0.970000		0.980000
0.28_0.34_6.10e+00_7.32e-04_22.4__447			0.023395		0.978333		0.976667
0.28_0.34_6.10e+00_7.32e-04_24.4__482			0.028697		0.961667		0.968333
0.28_0.34_6.10e+00_7.32e-04_27.5__545			0.031332		0.951667		0.955000
0.28_0.34_6.10e+00_7.32e-04_28.0__553			0.016046		0.980000		0.973333
0.28_0.34_6.10e+00_7.32e-04_25.9__514			0.019652		0.975000		0.980000
0.28_0.34_6.10e+00_7.32e-04_24.9__492			0.028306		0.961667		0.970000
0.28_0.34_6.10e+00_7.32e-04_28.0__552			0.025321		0.965000		0.975000
0.28_0.34_6.10e+00_7.32e-04_25.9__513			0.014957		0.973333		0.968333
0.28_0.34_6.10e+00_7.32e-04_23.4__468			0.017644		0.965000		0.976667
0.28_0.34_6.10e+00_7.32e-04_21.9__434			0.019636		0.975000		0.980000
0.28_0.34_6.10e+00_7.32e-04_25.4__504			0.020150		0.973333		0.983333
0.28_0.34_6.10e+00_7.32e-04_28.5__563			0.016243		0.978333		0.968333
0.28_0.34_6.10e+00_7.32e-04_24.4__483			0.016020		0.973333		0.966667
0.28_0.34_6.10e+00_7.32e-04_22.9__454			0.018830		0.975000		0.980000
0.28_0.34_6.10e+00_7.32e-04_23.9__470			0.016003		0.980000		0.973333
0.28_0.34_6.10e+00_7.32e-04_24.4__481			0.015404		0.971667		0.973333
0.28_0.34_6.10e+00_7.32e-04_26.4__527			0.022303		0.983333		0.978333
0.28_0.34_6.10e+00_7.32e-04_20.8__410			0.015106		0.980000		0.973333
0.28_0.34_6.10e+00_7.32e-04_27.5__549			0.026182		0.953333		0.958333
0.28_0.34_6.10e+00_7.32e-04_23.4__461			0.017148		0.966667		0.970000
0.28_0.34_6.10e+00_7.32e-04_26.9__535			0.031983		0.953333		0.956667
0.28_0.34_6.10e+00_7.32e-04_20.8__415			0.030552		0.960000		0.948333
0.28_0.34_6.10e+00_7.32e-04_25.9__517			0.022436		0.978333		0.976667
0.28_0.34_6.10e+00_7.32e-04_23.9__478			0.016849		0.965000		0.970000
0.28_0.34_6.10e+00_7.32e-04_19.8__393			0.017643		0.978333		0.965000
0.28_0.34_6.10e+00_7.32e-04_26.4__526			0.022254		0.966667		0.963333
0.28_0.34_6.10e+00_7.32e-04_23.4__464			0.017974		0.980000		0.978333
0.28_0.34_6.10e+00_7.32e-04_21.9__430			0.016446		0.975000		0.968333
0.28_0.34_6.10e+00_7.32e-04_27.5__543			0.016228		0.973333		0.963333
0.28_0.34_6.10e+00_7.32e-04_24.4__486			0.023112		0.965000		0.963333
0.28_0.34_6.10e+00_7.32e-04_20.3__408			0.020807		0.956667		0.968333
0.28_0.34_6.10e+00_7.32e-04_26.9__538			0.017057		0.970000		0.980000
0.28_0.34_6.10e+00_7.32e-04_20.3__405			0.032424		0.958333		0.956667
0.28_0.34_6.10e+00_7.32e-04_19.8__391			0.020834		0.956667		0.970000
0.28_0.34_6.10e+00_7.32e-04_22.9__458			0.017464		0.968333		0.978333
0.28_0.34_6.10e+00_7.32e-04_20.8__417			0.026568		0.976667		0.978333
0.28_0.34_6.10e+00_7.32e-04_23.4__469			0.025598		0.963333		0.958333
0.28_0.34_6.10e+00_7.32e-04_22.9__457			0.023704		0.975000		0.980000
0.28_0.34_6.10e+00_7.32e-04_24.9__491			0.016074		0.970000		0.975000
0.28_0.34_6.10e+00_7.32e-04_28.0__555			0.032120		0.960000		0.955000
0.28_0.34_6.10e+00_7.32e-04_25.4__507			0.023268		0.978333		0.978333
0.28_0.34_6.10e+00_7.32e-04_21.4__426			0.025333		0.970000		0.963333
0.28_0.34_6.10e+00_7.32e-04_29.5__585			0.029058		0.965000		0.960000
0.28_0.34_6.10e+00_7.32e-04_25.9__515			0.030280		0.960000		0.948333
0.28_0.34_6.10e+00_7.32e-04_16.3__328			0.027137		0.950000		0.940000
0.28_0.34_6.10e+00_7.32e-04_19.3__380			0.019245		0.981667		0.971667
0.28_0.34_6.10e+00_7.32e-04_29.0__572			0.024704		0.965000		0.975000
0.28_0.34_6.10e+00_7.32e-04_19.3__384			0.020743		0.963333		0.973333
0.28_0.34_6.10e+00_7.32e-04_25.4__508			0.017797		0.970000		0.978333
0.28_0.34_6.10e+00_7.32e-04_17.8__355			0.042546		0.938333		0.926667
0.28_0.34_6.10e+00_7.32e-04_23.9__472			0.027083		0.961667		0.971667
0.28_0.34_6.10e+00_7.32e-04_23.4__467			0.022518		0.978333		0.978333
0.28_0.34_6.10e+00_7.32e-04_20.8__418			0.018885		0.966667		0.973333
0.28_0.34_6.10e+00_7.32e-04_24.9__495			0.030800		0.955000		0.950000
0.28_0.34_6.10e+00_7.32e-04_20.3__404			0.021477		0.971667		0.980000
0.28_0.34_6.10e+00_7.32e-04_25.4__501			0.016405		0.968333		0.973333
0.28_0.34_6.10e+00_7.32e-04_19.3__381			0.021464		0.956667		0.965000
0.28_0.34_6.10e+00_7.32e-04_24.4__485			0.028475		0.960000		0.955000
0.28_0.34_6.10e+00_7.32e-04_19.3__387			0.028470		0.965000		0.968333
