id			last val		val acc		test acc
0.28_0.34_6.10e+00_7.32e-04_48.0__356			0.057760		0.845000		0.866667
0.28_0.34_6.10e+00_7.32e-04_48.0__350			0.054897		0.886667		0.866667
0.28_0.34_6.10e+00_7.32e-04_48.0__359			0.061552		0.833333		0.818333
0.28_0.34_6.10e+00_7.32e-04_47.0__338			0.046642		0.881667		0.865000
0.28_0.34_6.10e+00_7.32e-04_47.5__347			0.062648		0.865000		0.888333
0.28_0.34_6.10e+00_7.32e-04_47.0__339			0.057899		0.850000		0.835000
0.28_0.34_6.10e+00_7.32e-04_47.5__342			0.056273		0.865000		0.865000
0.28_0.34_6.10e+00_7.32e-04_47.5__340			0.049293		0.891667		0.871667
0.28_0.34_6.10e+00_7.32e-04_47.0__333			0.055968		0.876667		0.878333
0.28_0.34_6.10e+00_7.32e-04_48.0__358			0.052491		0.858333		0.835000
0.28_0.34_6.10e+00_7.32e-04_46.5__329			0.057115		0.855000		0.845000
0.28_0.34_6.10e+00_7.32e-04_45.4__309			0.054016		0.875000		0.856667
0.28_0.34_6.10e+00_7.32e-04_48.0__355			0.069135		0.871667		0.851667
0.28_0.34_6.10e+00_7.32e-04_45.9__315			0.063794		0.890000		0.870000
0.28_0.34_6.10e+00_7.32e-04_46.5__320			0.043517		0.903333		0.891667
0.28_0.34_6.10e+00_7.32e-04_46.5__327			0.058040		0.880000		0.905000
0.28_0.34_6.10e+00_7.32e-04_45.9__311			0.035719		0.925000		0.920000
0.28_0.34_6.10e+00_7.32e-04_48.0__357			0.065407		0.866667		0.883333
0.28_0.34_6.10e+00_7.32e-04_47.0__330			0.045638		0.896667		0.878333
0.28_0.34_6.10e+00_7.32e-04_46.5__325			0.064269		0.876667		0.856667
0.28_0.34_6.10e+00_7.32e-04_48.0__354			0.071553		0.836667		0.863333
0.28_0.34_6.10e+00_7.32e-04_47.0__331			0.044637		0.900000		0.893333
0.28_0.34_6.10e+00_7.32e-04_47.0__335			0.065231		0.868333		0.856667
0.28_0.34_6.10e+00_7.32e-04_43.9__270			0.036242		0.905000		0.906667
0.28_0.34_6.10e+00_7.32e-04_43.9__276			0.044785		0.940000		0.943333
0.28_0.34_6.10e+00_7.32e-04_45.9__312			0.049137		0.883333		0.886667
0.28_0.34_6.10e+00_7.32e-04_45.9__318			0.043218		0.891667		0.876667
0.28_0.34_6.10e+00_7.32e-04_46.5__322			0.051356		0.883333		0.876667
0.28_0.34_6.10e+00_7.32e-04_45.9__314			0.065328		0.848333		0.876667
0.28_0.34_6.10e+00_7.32e-04_45.9__310			0.040707		0.896667		0.890000
0.28_0.34_6.10e+00_7.32e-04_47.5__345			0.066780		0.868333		0.855000
0.28_0.34_6.10e+00_7.32e-04_48.0__352			0.060178		0.863333		0.863333
0.28_0.34_6.10e+00_7.32e-04_44.4__280			0.034919		0.921667		0.915000
0.28_0.34_6.10e+00_7.32e-04_45.9__317			0.054973		0.893333		0.915000
0.28_0.34_6.10e+00_7.32e-04_47.5__348			0.048534		0.875000		0.846667
0.28_0.34_6.10e+00_7.32e-04_44.4__288			0.035160		0.923333		0.921667
0.28_0.34_6.10e+00_7.32e-04_47.0__336			0.055120		0.843333		0.873333
0.28_0.34_6.10e+00_7.32e-04_43.9__272			0.040313		0.921667		0.923333
0.28_0.34_6.10e+00_7.32e-04_47.5__344			0.070415		0.841667		0.866667
0.28_0.34_6.10e+00_7.32e-04_44.9__291			0.029093		0.938333		0.941667
0.28_0.34_6.10e+00_7.32e-04_43.9__271			0.025608		0.948333		0.950000
0.28_0.34_6.10e+00_7.32e-04_47.5__343			0.057857		0.873333		0.873333
0.28_0.34_6.10e+00_7.32e-04_43.4__263			0.041088		0.920000		0.921667
0.28_0.34_6.10e+00_7.32e-04_43.9__274			0.058769		0.861667		0.900000
0.28_0.34_6.10e+00_7.32e-04_47.5__349			0.059998		0.843333		0.820000
0.28_0.34_6.10e+00_7.32e-04_45.4__308			0.041023		0.895000		0.891667
0.28_0.34_6.10e+00_7.32e-04_44.4__284			0.060651		0.856667		0.893333
0.28_0.34_6.10e+00_7.32e-04_43.4__264			0.054108		0.865000		0.900000
0.28_0.34_6.10e+00_7.32e-04_47.5__346			0.056632		0.843333		0.871667
0.28_0.34_6.10e+00_7.32e-04_48.0__351			0.055059		0.871667		0.865000
0.28_0.34_6.10e+00_7.32e-04_47.0__334			0.068355		0.836667		0.873333
0.28_0.34_6.10e+00_7.32e-04_44.4__287			0.050136		0.928333		0.940000
0.28_0.34_6.10e+00_7.32e-04_43.4__267			0.047650		0.945000		0.961667
0.28_0.34_6.10e+00_7.32e-04_43.4__266			0.043177		0.940000		0.943333
0.28_0.34_6.10e+00_7.32e-04_44.4__282			0.041431		0.915000		0.918333
0.28_0.34_6.10e+00_7.32e-04_46.5__324			0.067257		0.848333		0.873333
0.28_0.34_6.10e+00_7.32e-04_44.9__292			0.042830		0.910000		0.905000
0.28_0.34_6.10e+00_7.32e-04_46.5__326			0.054608		0.853333		0.885000
0.28_0.34_6.10e+00_7.32e-04_46.5__323			0.053172		0.883333		0.880000
0.28_0.34_6.10e+00_7.32e-04_44.4__281			0.027248		0.943333		0.948333
0.28_0.34_6.10e+00_7.32e-04_43.4__261			0.024280		0.946667		0.953333
0.28_0.34_6.10e+00_7.32e-04_47.5__341			0.049727		0.888333		0.878333
