run_id,ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,test accuracy
27,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.02857142857143,0.983333
37,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.542857142857144,0.98
107,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.14285714285714,0.98
67,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.08571428571429,0.978333
0,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.978333
157,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,37.714285714285715,0.978333
7,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.978333
77,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.6,0.978333
97,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.628571428571426,0.978333
147,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,37.2,0.978333
127,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.17142857142857,0.976667
137,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.68571428571428,0.976667
117,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.65714285714286,0.976667
57,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.57142857142857,0.976667
10,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.514285714285712,0.975
87,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.114285714285714,0.975
167,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,38.22857142857143,0.975
54,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.57142857142857,0.975
17,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.514285714285712,0.975
47,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.05714285714286,0.975
64,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.08571428571429,0.975
36,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.542857142857144,0.973333
44,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.05714285714286,0.973333
187,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,39.25714285714285,0.973333
207,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,40.285714285714285,0.973333
217,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,40.8,0.973333
21,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.02857142857143,0.973333
11,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.514285714285712,0.971667
41,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.05714285714286,0.971667
1,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.971667
51,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.57142857142857,0.971667
86,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.114285714285714,0.971667
56,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.57142857142857,0.971667
177,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,38.74285714285714,0.971667
227,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,41.31428571428572,0.971667
31,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.542857142857144,0.971667
14,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.514285714285712,0.971667
90,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.628571428571426,0.971667
197,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,39.77142857142857,0.97
91,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.628571428571426,0.97
76,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.6,0.97
96,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.628571428571426,0.97
24,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.02857142857143,0.97
116,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.65714285714286,0.97
26,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.02857142857143,0.97
34,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.542857142857144,0.97
30,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.542857142857144,0.97
20,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.02857142857143,0.97
46,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.05714285714286,0.97
111,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.65714285714286,0.968333
126,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.17142857142857,0.968333
74,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.6,0.968333
48,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.05714285714286,0.968333
237,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,41.82857142857143,0.968333
61,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.08571428571429,0.968333
6,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.968333
4,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.968333
60,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.08571428571429,0.968333
80,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.114285714285714,0.968333
40,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.05714285714286,0.968333
38,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,31.542857142857144,0.968333
50,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,32.57142857142857,0.966667
141,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,37.2,0.966667
81,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.114285714285714,0.966667
16,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.514285714285712,0.966667
18,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.514285714285712,0.966667
128,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.17142857142857,0.966667
104,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.14285714285714,0.966667
146,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,37.2,0.966667
101,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.14285714285714,0.966667
94,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.628571428571426,0.966667
136,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.68571428571428,0.966667
84,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,34.114285714285714,0.966667
118,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.65714285714286,0.966667
66,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.08571428571429,0.966667
121,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,36.17142857142857,0.966667
106,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,35.14285714285714,0.965
70,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,33.6,0.965
