id			last val		val acc		test acc
0.1_0.1_7.03e-01_4.60e-02_1.5			0.134963		0.581667		0.571667
0.1_0.1_5.00e+00_7.19e-03_1.5			0.146042		0.583333		0.550000
0.1_0.1_3.61e+00_1.45e-03_1.5			0.168492		0.431667		0.401667
0.1_0.1_1.87e+00_5.93e-05_1.5			0.177811		0.406667		0.386667
0.1_0.1_1.87e+00_1.47e-02_1.5			0.126644		0.605000		0.588333
0.1_0.1_7.03e-01_4.33e-04_2.0			0.133965		0.590000		0.570000
0.1_0.1_5.00e+00_3.69e-04_2.0			0.174408		0.326667		0.330000
0.1_0.1_5.00e+00_1.32e-03_1.5			0.178317		0.326667		0.330000
0.1_0.1_1.87e+00_7.55e-04_1.5			0.136558		0.581667		0.560000
0.1_0.1_1.35e+00_4.54e-03_2.0			0.126369		0.603333		0.590000
0.1_0.1_1.87e+00_7.55e-04_2.5			0.134485		0.586667		0.570000
0.1_0.1_2.60e+00_3.74e-03_2.5			0.125365		0.616667		0.588333
0.1_0.1_1.87e+00_2.25e-02_1.5			0.134329		0.598333		0.575000
0.1_0.1_5.00e+00_3.69e-04_2.5			0.173938		0.326667		0.330000
0.1_0.1_5.00e+00_8.63e-04_1.5			0.179169		0.326667		0.330000
0.1_0.1_7.03e-01_2.83e-04_2.0			0.128930		0.593333		0.586667
0.1_0.1_5.00e+00_2.14e-01_1.5			0.332365		0.363333		0.348333
0.1_0.1_5.00e+00_1.40e-01_2.5			0.337843		0.363333		0.348333
0.1_0.1_5.07e-01_1.60e-05_1.5			0.189664		0.326667		0.330000
0.1_0.1_9.74e-01_7.20e-05_1.5			0.120459		0.606667		0.588333
0.1_0.1_2.60e+00_2.04e-02_1.5			0.123872		0.598333		0.575000
0.1_0.1_2.60e+00_1.11e-01_1.5			0.143144		0.595000		0.581667
0.1_0.1_3.65e-01_6.69e-03_1.5			0.130842		0.600000		0.585000
0.1_0.1_5.00e+00_3.08e-03_1.5			0.153038		0.528333		0.491667
0.1_0.1_9.74e-01_2.14e-03_2.0			0.128997		0.590000		0.583333
0.1_0.1_2.60e+00_3.74e-03_1.5			0.124761		0.616667		0.578333
0.1_0.1_7.03e-01_2.22e-05_2.5			0.130340		0.611667		0.585000
0.1_0.1_2.60e+00_1.60e-03_2.0			0.142814		0.556667		0.526667
0.1_0.1_3.61e+00_5.19e-03_1.5			0.139780		0.590000		0.578333
0.1_0.1_9.74e-01_1.79e-02_2.0			0.149160		0.595000		0.575000
0.1_0.1_3.61e+00_7.93e-03_2.0			0.143039		0.593333		0.580000
0.1_0.1_5.07e-01_2.17e-02_2.5			0.138031		0.591667		0.576667
0.1_0.1_3.65e-01_1.15e-05_1.5			0.179287		0.363333		0.348333
0.1_0.1_1.87e+00_2.70e-03_1.5			0.136668		0.588333		0.566667
0.1_0.1_7.03e-01_1.85e-04_2.0			0.124005		0.605000		0.588333
0.1_0.1_1.87e+00_1.23e-01_1.5			0.141825		0.595000		0.588333
0.1_0.1_3.65e-01_4.12e-05_2.5			0.126778		0.610000		0.595000
0.1_0.1_5.00e+00_2.01e-03_2.5			0.157019		0.500000		0.463333
0.1_0.1_1.35e+00_1.06e-02_1.5			0.138139		0.605000		0.590000
0.1_0.1_7.03e-01_7.93e-05_2.0			0.123136		0.603333		0.588333
0.1_0.1_1.35e+00_4.54e-03_2.5			0.127701		0.606667		0.588333
0.1_0.1_5.07e-01_2.60e-03_2.5			0.126616		0.600000		0.586667
0.1_0.1_7.03e-01_4.60e-02_2.5			0.161557		0.541667		0.563333
0.1_0.1_5.00e+00_2.57e-02_2.5			0.134154		0.581667		0.571667
0.1_0.1_7.03e-01_1.29e-02_2.5			0.142785		0.601667		0.585000
0.1_0.1_9.74e-01_1.79e-02_2.5			0.144743		0.591667		0.571667
0.1_0.1_5.07e-01_1.70e-03_1.5			0.130645		0.588333		0.573333
0.1_0.1_3.61e+00_6.61e-02_1.5			0.142631		0.580000		0.568333
0.1_0.1_1.35e+00_9.98e-05_1.5			0.175413		0.490000		0.455000
0.1_0.1_3.61e+00_6.61e-02_2.5			0.175717		0.496667		0.505000
0.1_0.1_3.61e+00_2.36e-01_1.5			0.334660		0.363333		0.348333
0.1_0.1_9.74e-01_2.14e-03_2.5			0.129044		0.593333		0.588333
0.1_0.1_2.60e+00_1.26e-04_2.5			0.171667		0.571667		0.531667
0.1_0.1_7.03e-01_3.61e-03_2.5			0.127946		0.603333		0.588333
0.1_0.1_3.61e+00_4.32e-02_2.5			0.153830		0.578333		0.585000
0.1_0.1_2.60e+00_8.22e-05_2.5			0.175641		0.478333		0.448333
0.1_0.1_1.87e+00_2.70e-03_2.0			0.127098		0.596667		0.580000
0.1_0.1_1.87e+00_3.23e-04_2.0			0.146353		0.575000		0.540000
0.1_0.1_9.74e-01_1.40e-03_2.0			0.132721		0.591667		0.573333
0.1_0.1_1.35e+00_1.53e-04_1.5			0.157081		0.625000		0.606667
0.1_0.1_9.74e-01_6.38e-02_1.5			0.141775		0.583333		0.571667
0.1_0.1_5.07e-01_3.74e-05_2.0			0.127965		0.611667		0.595000
0.1_0.1_9.74e-01_9.17e-04_2.0			0.136081		0.586667		0.570000
0.1_0.1_5.07e-01_1.42e-02_1.5			0.122238		0.593333		0.575000
0.1_0.1_7.03e-01_4.60e-02_2.0			0.144710		0.591667		0.578333
0.1_0.1_5.07e-01_3.31e-02_1.5			0.129537		0.586667		0.576667
0.1_0.1_7.03e-01_2.36e-03_2.5			0.128089		0.600000		0.586667
0.1_0.1_7.03e-01_1.21e-04_1.5			0.122017		0.606667		0.586667
0.1_0.1_1.35e+00_8.32e-04_2.0			0.137379		0.586667		0.561667
0.1_0.1_5.07e-01_2.60e-03_2.0			0.126475		0.600000		0.586667
0.1_0.1_9.74e-01_5.00e-03_2.0			0.128550		0.605000		0.590000
0.1_0.1_1.35e+00_3.79e-02_2.0			0.132307		0.581667		0.566667
0.1_0.1_9.74e-01_1.40e-03_2.5			0.132110		0.591667		0.581667
0.1_0.1_2.60e+00_1.60e-03_1.5			0.146735		0.546667		0.515000
0.1_0.1_5.00e+00_3.27e-01_2.5			0.223801		0.363333		0.348333
0.1_0.1_5.07e-01_1.70e-03_2.5			0.128972		0.585000		0.580000
0.1_0.1_5.00e+00_3.92e-02_2.5			0.147140		0.595000		0.578333
0.1_0.1_9.74e-01_4.17e-02_1.5			0.131926		0.580000		0.568333
0.1_0.1_9.74e-01_2.57e-04_1.5			0.122603		0.600000		0.580000
0.1_0.1_5.00e+00_4.71e-03_2.5			0.172651		0.333333		0.335000
0.1_0.1_5.07e-01_2.45e-05_2.5			0.128445		0.610000		0.591667
0.1_0.1_3.65e-01_6.69e-03_2.0			0.131601		0.600000		0.585000
0.1_0.1_3.61e+00_1.01e-01_1.5			0.137955		0.590000		0.581667
0.1_0.1_3.61e+00_6.22e-04_1.5			0.168817		0.335000		0.333333
0.1_0.1_5.07e-01_5.07e-02_2.0			0.148178		0.591667		0.583333
0.1_0.1_9.74e-01_6.00e-04_1.5			0.135613		0.590000		0.566667
0.1_0.1_9.74e-01_7.20e-05_2.0			0.121416		0.601667		0.585000
0.1_0.1_9.74e-01_4.17e-02_2.0			0.137748		0.581667		0.571667
0.1_0.1_1.87e+00_6.30e-03_2.0			0.128318		0.611667		0.591667
0.1_0.1_3.65e-01_9.63e-05_2.0			0.125566		0.610000		0.586667
0.1_0.1_1.87e+00_1.38e-04_2.0			0.175246		0.528333		0.495000
0.1_0.1_1.87e+00_7.55e-04_2.0			0.137420		0.581667		0.553333
0.1_0.1_1.35e+00_1.35e-01_1.5			0.161927		0.546667		0.571667
0.1_0.1_7.03e-01_7.93e-05_1.5			0.124236		0.600000		0.585000
0.1_0.1_2.60e+00_2.60e-01_2.0			0.156506		0.586667		0.588333
0.1_0.1_5.07e-01_1.11e-03_2.0			0.133617		0.585000		0.571667
0.1_0.1_3.65e-01_4.38e-03_1.5			0.125689		0.600000		0.585000
0.1_0.1_3.61e+00_2.22e-03_2.5			0.130178		0.593333		0.571667
0.1_0.1_2.60e+00_1.26e-04_2.0			0.169959		0.590000		0.573333
0.1_0.1_2.60e+00_1.33e-02_2.5			0.132895		0.598333		0.583333
0.1_0.1_9.74e-01_5.00e-03_1.5			0.127560		0.603333		0.588333
0.1_0.1_5.07e-01_3.98e-03_1.5			0.126187		0.601667		0.586667
0.1_0.1_2.60e+00_6.85e-04_2.0			0.146166		0.550000		0.515000
0.1_0.1_9.74e-01_2.57e-04_2.0			0.124926		0.598333		0.588333
0.1_0.1_7.03e-01_3.01e-02_1.5			0.134573		0.583333		0.566667
0.1_0.1_5.00e+00_6.00e-02_2.5			0.167077		0.538333		0.555000
0.1_0.1_2.63e-01_1.35e-03_1.5			0.130093		0.590000		0.573333
0.1_0.1_7.03e-01_5.19e-05_2.0			0.125852		0.606667		0.591667
0.1_0.1_5.07e-01_2.17e-02_2.0			0.130554		0.593333		0.580000
0.1_0.1_3.61e+00_1.01e-01_2.0			0.176059		0.483333		0.493333
0.1_0.1_1.87e+00_2.25e-02_2.0			0.138211		0.588333		0.566667
0.1_0.1_9.74e-01_1.10e-04_1.5			0.119823		0.603333		0.583333
0.1_0.1_1.35e+00_6.53e-05_1.5			0.176295		0.521667		0.490000
0.1_0.1_3.65e-01_1.02e-02_1.5			0.128737		0.596667		0.576667
0.1_0.1_5.00e+00_9.16e-02_2.0			0.246643		0.418333		0.415000
0.1_0.1_9.74e-01_6.00e-04_2.0			0.135582		0.591667		0.566667
0.1_0.1_9.74e-01_1.79e-02_1.5			0.145520		0.598333		0.580000
0.1_0.1_3.61e+00_2.22e-03_2.0			0.145226		0.551667		0.523333
0.1_0.1_9.74e-01_7.65e-03_2.5			0.138260		0.611667		0.595000
0.1_0.1_9.74e-01_3.27e-03_1.5			0.124653		0.598333		0.585000
0.1_0.1_1.87e+00_1.47e-02_2.5			0.137590		0.598333		0.581667
0.1_0.1_3.61e+00_1.74e-04_2.0			0.176674		0.326667		0.330000
0.1_0.1_2.60e+00_6.85e-04_2.5			0.138888		0.563333		0.520000
0.1_0.1_1.87e+00_2.25e-02_2.5			0.139063		0.586667		0.565000
0.1_0.1_3.61e+00_1.85e-02_2.0			0.126160		0.590000		0.571667
0.1_0.1_2.63e-01_1.13e-02_2.5			0.140829		0.605000		0.585000
0.1_0.1_3.65e-01_4.38e-03_2.0			0.126046		0.603333		0.586667
0.1_0.1_2.60e+00_1.11e-01_2.0			0.193116		0.480000		0.486667
0.1_0.1_7.03e-01_1.85e-04_2.5			0.124856		0.603333		0.585000
0.1_0.1_3.61e+00_1.54e-01_1.5			0.141802		0.593333		0.588333
0.1_0.1_3.61e+00_1.21e-02_2.5			0.128232		0.601667		0.585000
0.1_0.1_5.07e-01_1.11e-03_2.5			0.132199		0.588333		0.571667
0.1_0.1_5.07e-01_1.34e-04_1.5			0.124709		0.603333		0.585000
0.1_0.1_3.61e+00_2.66e-04_2.5			0.170557		0.545000		0.508333
0.1_0.1_2.63e-01_7.38e-03_1.5			0.132600		0.601667		0.581667
0.1_0.1_1.35e+00_9.98e-05_2.5			0.123929		0.615000		0.596667
0.1_0.1_1.35e+00_3.56e-04_2.0			0.129274		0.596667		0.583333
0.1_0.1_1.35e+00_5.45e-04_2.5			0.136846		0.590000		0.563333
0.1_0.1_1.35e+00_4.54e-03_1.5			0.125045		0.603333		0.591667
0.1_0.1_1.87e+00_2.12e-04_2.0			0.172203		0.545000		0.518333
0.1_0.1_7.03e-01_2.36e-03_2.0			0.128346		0.600000		0.586667
0.1_0.1_2.60e+00_4.48e-04_1.5			0.172090		0.326667		0.330000
0.1_0.1_1.35e+00_1.06e-02_2.5			0.150436		0.611667		0.590000
0.1_0.1_1.87e+00_5.25e-02_2.0			0.150424		0.585000		0.581667
0.1_0.1_3.65e-01_1.88e-03_2.5			0.127171		0.583333		0.586667
0.1_0.1_5.00e+00_5.00e-01_1.5			0.142973		0.576667		0.585000
0.1_0.1_2.60e+00_8.22e-05_1.5			0.175752		0.453333		0.426667
0.1_0.1_7.03e-01_1.97e-02_2.5			0.135219		0.595000		0.580000
0.1_0.1_3.65e-01_1.47e-04_2.0			0.124550		0.603333		0.585000
0.1_0.1_2.60e+00_1.05e-03_1.5			0.172897		0.326667		0.330000
0.1_0.1_1.87e+00_3.44e-02_1.5			0.133138		0.575000		0.560000
0.1_0.1_9.74e-01_2.57e-04_2.5			0.126308		0.598333		0.586667
0.1_0.1_9.74e-01_7.20e-05_2.5			0.124016		0.603333		0.588333
0.1_0.1_3.65e-01_2.87e-03_2.0			0.125493		0.601667		0.588333
0.1_0.1_7.03e-01_6.61e-04_2.0			0.136165		0.588333		0.570000
0.1_0.1_5.00e+00_1.40e-01_1.5			0.314496		0.363333		0.348333
0.1_0.1_1.87e+00_8.02e-02_2.5			0.202858		0.405000		0.411667
0.1_0.1_7.03e-01_7.03e-02_2.5			0.173125		0.485000		0.496667
0.1_0.1_3.65e-01_1.02e-02_2.0			0.138146		0.598333		0.581667
0.1_0.1_7.03e-01_2.36e-03_1.5			0.128763		0.591667		0.588333
0.1_0.1_3.61e+00_7.93e-03_1.5			0.143963		0.591667		0.580000
0.1_0.1_5.07e-01_2.04e-04_1.5			0.125259		0.603333		0.590000
