ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,8.64406779661017,0.5968332999999999,0.024475384714034612,0.007739796230521828,0.563333,0.633333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,9.152542372881356,0.5926665999999999,0.024180331259563478,0.007646492135758871,0.563333,0.63,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,9.661016949152541,0.593,0.026687602893894782,0.008439361043480845,0.563333,0.641667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,10.169491525423728,0.5951666999999999,0.021651698250304073,0.006846868168164336,0.563333,0.626667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,10.677966101694915,0.5933333,0.025080239136065337,0.007931067993166011,0.565,0.636667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,11.1864406779661,0.6320001,0.04395407732685959,0.013899499680404154,0.571667,0.691667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,11.694915254237287,0.6618334000000001,0.07170951242989546,0.02267653891786251,0.578333,0.791667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,12.203389830508474,0.7113333000000001,0.04835417405181618,0.015290932437995184,0.66,0.788333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,12.711864406779661,0.7578333,0.030062229081431132,0.009506511543907385,0.716667,0.8,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,13.220338983050848,0.7768333000000001,0.0243107939769331,0.007687748069421153,0.735,0.818333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,13.728813559322033,0.7925001,0.025181556793503552,0.007963107449635756,0.75,0.831667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,14.23728813559322,0.8090000000000002,0.027901977894845425,0.008823380137138162,0.765,0.853333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,14.745762711864407,0.8336667999999999,0.03222990176769941,0.01019198983494172,0.781667,0.88,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.254237288135592,0.8501667000000002,0.028668365368468424,0.009065733135825252,0.796667,0.885,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,0.8593334,0.021389918592125926,0.006764086171670008,0.831667,0.888333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.8743333,0.027162120957318472,0.008589416830611955,0.838333,0.926667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.8793333999999999,0.02271959452494212,0.0071845666214308285,0.848333,0.931667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.8913331999999998,0.02853193402643582,0.009022589757319602,0.85,0.943333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.9068333,0.030605472560928968,0.009678300215832198,0.858333,0.945,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.9229999999999998,0.026559997305890072,0.00839900861345485,0.888333,0.958333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.9378332,0.022222968877567466,0.007027519802414875,0.893333,0.96,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.9498333999999999,0.014937111792816885,0.004723529492986248,0.92,0.971667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.95,0.012886120397112896,0.004074949065803019,0.923333,0.971667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.9519998999999999,0.011727348013653126,0.0037085130636595296,0.93,0.968333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.9550001,0.015375854891860665,0.004862272243052167,0.921667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.9576666999999999,0.013567605758243104,0.004290453659126403,0.933333,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.96,0.013052642703895476,0.004127608042868845,0.938333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,0.9601666,0.012508156354066649,0.003955426340835812,0.938333,0.973333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,0.9633332000000001,0.011915157897960625,0.003767903763809971,0.945,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,0.9635,0.012029885627977596,0.0038041838575734203,0.946667,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,0.9636665000000001,0.012516655572564993,0.003958114029714433,0.943333,0.983333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,0.9638334000000001,0.01229888783770483,0.0038892498254090566,0.941667,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,0.9628332999999998,0.010972888590116596,0.0034699320456042216,0.943333,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,0.9643331999999999,0.009596741991136587,0.0030347562808971038,0.948333,0.973333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,0.9643334000000001,0.012377756835011182,0.003914190392235232,0.941667,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,0.9641667999999999,0.012203318718010024,0.003859028216187772,0.94,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,0.9645001000000001,0.010571455281401245,0.0033429876871844183,0.95,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,0.9646668000000002,0.01185825128385755,0.0037499083123605733,0.945,0.981667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,0.9631667,0.009109912526107681,0.0028808072867398406,0.946667,0.975,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,0.9636666999999999,0.010297990937286922,0.003256510668559886,0.945,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,0.9635001000000001,0.01158561102258604,0.0036636918916124364,0.941667,0.976667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,0.9638332999999999,0.011838628449557213,0.003743703027306859,0.943333,0.978333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.9638332000000001,0.011916557629337984,0.0037683463977364567,0.945,0.978333,10
