run_id,ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,test accuracy
518,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,0.961667
582,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,0.961667
420,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.961667
523,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,0.961667
426,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.961667
458,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,0.961667
463,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,0.961667
431,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.961667
552,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,0.961667
532,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,0.961667
528,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,0.961667
573,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,0.96
513,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,0.96
572,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,0.96
446,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,0.96
416,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.96
443,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,0.96
472,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,0.96
512,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,0.96
492,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,0.96
371,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.96
411,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.96
568,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,0.96
593,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.96
453,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,0.96
381,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.96
558,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,0.96
543,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,0.96
410,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.96
452,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,0.958333
473,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,0.958333
522,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,0.958333
592,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.958333
400,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.958333
390,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.958333
361,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.958333
562,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,0.958333
433,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.958333
396,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.958333
482,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,0.956667
436,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.956667
548,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,0.956667
533,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,0.956667
553,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,0.956667
538,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,0.956667
503,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,0.956667
384,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.956667
462,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,0.955
483,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,0.955
406,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.955
559,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,0.955
367,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.955
583,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,0.955
423,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.953333
421,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.953333
391,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.953333
401,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.953333
377,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.953333
493,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,0.953333
380,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.953333
403,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.953333
539,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,0.951667
412,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.951667
398,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.951667
394,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.951667
525,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,0.951667
549,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,0.951667
569,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,0.951667
376,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.951667
418,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.951667
370,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.95
515,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,0.95
422,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.95
408,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.95
495,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,0.95
485,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,0.95
442,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,0.95
382,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.95
535,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,0.95
432,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.95
509,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,0.95
378,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.948333
413,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.948333
505,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,0.948333
372,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.948333
415,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.946667
469,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,0.946667
388,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.946667
465,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,0.946667
555,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,0.946667
585,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,0.946667
393,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.946667
575,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,0.946667
459,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,0.946667
402,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.946667
392,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.946667
425,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.945
595,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.945
599,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,30.0,0.945
545,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,0.945
455,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,0.945
435,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.945
565,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,0.945
351,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.945
479,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,0.945
346,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.943333
499,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,0.943333
445,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,0.943333
475,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,0.943333
589,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,29.491525423728813,0.943333
519,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,0.941667
489,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,0.941667
366,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.941667
385,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.941667
579,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,0.941667
373,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.94
529,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,0.94
449,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,0.938333
395,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.938333
405,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.938333
439,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.938333
368,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.936667
356,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.935
383,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.935
350,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.935
363,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.933333
429,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.933333
331,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.931667
409,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.93
375,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.928333
321,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.926667
357,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.925
399,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.923333
353,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.923333
419,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.921667
389,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.92
341,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.92
360,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.92
365,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.916667
340,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.913333
358,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.908333
374,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.905
348,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.905
330,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.895
320,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.895
326,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.893333
379,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.893333
364,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.891667
336,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.891667
355,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.89
316,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,0.888333
369,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.888333
362,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.888333
314,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,0.886667
306,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.254237288135592,0.885
345,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.885
324,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.885
347,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.885
304,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.254237288135592,0.885
337,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.88
297,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,14.745762711864407,0.88
325,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.88
296,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,14.745762711864407,0.876667
311,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,0.876667
354,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.876667
342,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.873333
344,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.873333
335,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.871667
352,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.871667
334,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.871667
338,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.87
333,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.87
307,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.254237288135592,0.868333
301,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.254237288135592,0.868333
327,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.868333
317,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,0.868333
343,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.865
310,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,0.865
332,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.863333
290,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,14.745762711864407,0.861667
300,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.254237288135592,0.86
315,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,15.762711864406779,0.86
323,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.858333
359,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.858333
322,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.856667
287,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,14.23728813559322,0.853333
