id			last val		val acc		test acc
0.28_0.34_6.10e+00_7.32e-04_29.5__587			0.029133		0.970000		0.978333
0.28_0.34_6.10e+00_7.32e-04_30.0__599			0.032590		0.955000		0.945000
0.28_0.34_6.10e+00_7.32e-04_30.0__598			0.021512		0.965000		0.965000
0.28_0.34_6.10e+00_7.32e-04_30.0__595			0.033853		0.956667		0.945000
0.28_0.34_6.10e+00_7.32e-04_29.0__578			0.020804		0.965000		0.966667
0.28_0.34_6.10e+00_7.32e-04_30.0__597			0.028725		0.975000		0.978333
0.28_0.34_6.10e+00_7.32e-04_30.0__596			0.026464		0.968333		0.968333
0.28_0.34_6.10e+00_7.32e-04_29.5__589			0.033587		0.950000		0.943333
0.28_0.34_6.10e+00_7.32e-04_28.5__565			0.034542		0.948333		0.945000
0.28_0.34_6.10e+00_7.32e-04_28.5__561			0.017122		0.970000		0.971667
0.28_0.34_6.10e+00_7.32e-04_29.0__574			0.023866		0.958333		0.968333
0.28_0.34_6.10e+00_7.32e-04_30.0__592			0.029610		0.956667		0.958333
0.28_0.34_6.10e+00_7.32e-04_30.0__591			0.017413		0.968333		0.971667
0.28_0.34_6.10e+00_7.32e-04_27.5__542			0.029701		0.960000		0.963333
0.28_0.34_6.10e+00_7.32e-04_29.5__582			0.031638		0.955000		0.961667
0.28_0.34_6.10e+00_7.32e-04_29.0__577			0.028477		0.975000		0.975000
0.28_0.34_6.10e+00_7.32e-04_29.5__583			0.019651		0.971667		0.955000
0.28_0.34_6.10e+00_7.32e-04_28.0__555			0.034636		0.948333		0.946667
0.28_0.34_6.10e+00_7.32e-04_28.0__550			0.019748		0.975000		0.965000
0.28_0.34_6.10e+00_7.32e-04_28.0__553			0.018501		0.971667		0.956667
0.28_0.34_6.10e+00_7.32e-04_30.0__593			0.019324		0.976667		0.960000
0.28_0.34_6.10e+00_7.32e-04_27.5__541			0.016307		0.973333		0.971667
0.28_0.34_6.10e+00_7.32e-04_27.5__547			0.027251		0.976667		0.980000
0.28_0.34_6.10e+00_7.32e-04_27.5__548			0.023485		0.958333		0.956667
0.28_0.34_6.10e+00_7.32e-04_28.5__567			0.027954		0.971667		0.978333
0.28_0.34_6.10e+00_7.32e-04_28.0__558			0.021440		0.968333		0.960000
0.28_0.34_6.10e+00_7.32e-04_29.0__576			0.026632		0.968333		0.970000
0.28_0.34_6.10e+00_7.32e-04_27.5__544			0.022666		0.965000		0.981667
0.28_0.34_6.10e+00_7.32e-04_29.5__588			0.021381		0.963333		0.968333
0.28_0.34_6.10e+00_7.32e-04_29.0__573			0.017948		0.971667		0.960000
0.28_0.34_6.10e+00_7.32e-04_27.5__546			0.026255		0.966667		0.965000
0.28_0.34_6.10e+00_7.32e-04_28.5__568			0.021651		0.963333		0.960000
0.28_0.34_6.10e+00_7.32e-04_26.9__534			0.023995		0.956667		0.978333
0.28_0.34_6.10e+00_7.32e-04_25.4__508			0.022785		0.965000		0.963333
0.28_0.34_6.10e+00_7.32e-04_26.9__536			0.025653		0.970000		0.968333
0.28_0.34_6.10e+00_7.32e-04_26.4__526			0.025145		0.968333		0.965000
0.28_0.34_6.10e+00_7.32e-04_28.0__556			0.025788		0.973333		0.965000
0.28_0.34_6.10e+00_7.32e-04_29.5__584			0.023611		0.958333		0.971667
0.28_0.34_6.10e+00_7.32e-04_26.9__535			0.032644		0.956667		0.950000
0.28_0.34_6.10e+00_7.32e-04_26.9__538			0.024299		0.960000		0.956667
0.28_0.34_6.10e+00_7.32e-04_28.5__569			0.034658		0.956667		0.951667
0.28_0.34_6.10e+00_7.32e-04_26.4__525			0.033541		0.958333		0.951667
