ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy
,,,,,,,,,mean,std,sem,min,max,size
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,1.2563166024741206,20,0.3451668,0.042487910554519955,0.013435857037379074,0.311667,0.461667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,1.330834724654075,20,0.3351667,0.014238765989368617,0.0045026931596545685,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,1.600310313738701,20,0.4601667,0.11304564297274895,0.03574817113520945,0.311667,0.606667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,1.6566059589499145,20,0.4988333,0.14249106504389833,0.04505963117619191,0.311667,0.68,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,1.6952323415541206,20,0.5151668,0.14113610259903192,0.04463115442921509,0.311667,0.725,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,1.8165997883753278,20,0.5836666,0.12149986556938147,0.038421631060351624,0.328333,0.7,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,1.9466563433422623,20,0.5469999,0.12018707927546401,0.038006491583368586,0.346667,0.69,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,2.1594061521035663,20,0.41683339999999997,0.10769889083221282,0.034057379650361964,0.311667,0.591667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,2.3679600678330774,20,0.33583339999999995,0.01575753004615744,0.004982968524439568,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,2.50841505927754,20,0.3338334,0.013989455467124767,0.004423854250160905,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,2.5374903797335704,20,0.33733339999999995,0.015579272399213247,0.004926598506970988,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,2.596655972934871,20,0.3320001,0.014289849633374182,0.004518847226278448,0.311667,0.356667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,2.7825594022071245,20,0.4823334,0.17672465197978968,0.05588524189567204,0.328333,0.808333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,2.8804441533962963,20,0.48233329999999996,0.1386202203200048,0.04383556259655699,0.311667,0.646667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,3.0163343472591957,20,0.5148334,0.15491025924651414,0.048986925214614375,0.33,0.681667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,3.1224428230928565,20,0.5135,0.14960535987650234,0.04730936873789141,0.33,0.686667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,3.384772855945981,20,0.49383330000000003,0.1263032507429375,0.03994059482310365,0.328333,0.695,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,3.544455673970434,20,0.3613334,0.04900740735213174,0.015497502945241779,0.328333,0.458333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,3.7982153061907344,20,0.33700009999999997,0.014985467860193391,0.004738821024146081,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,3.931828755705768,20,0.3358334,0.015035837849026679,0.004754749413189124,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,4.070142453219438,20,0.3378334,0.012596435908621187,0.003983342787157555,0.326667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,4.311561990318228,20,0.3430002,0.021195731576585573,0.006702678845556206,0.311667,0.386667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,4.72796959160039,20,0.5478333,0.12656927137698157,0.04002471793392179,0.311667,0.693333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,5.066461008921268,20,0.4223333,0.1130666761665188,0.03575482241508749,0.311667,0.656667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,5.2446887494951175,20,0.3380001,0.015291341859947332,0.004835546875770904,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,5.620173848083186,20,0.3378334,0.012596435908621187,0.003983342787157555,0.326667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,5.685317913873752,20,0.3351667,0.015223535631456397,0.004814104663613188,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,6.234401888627862,20,0.359,0.056825337767974965,0.01796974961551897,0.311667,0.468333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,6.680743915695615,20,0.4063334,0.17814349826860867,0.05633392048790655,0.138333,0.71,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,6.75818116816111,20,0.394,0.13726417487377315,0.043406743374477856,0.21,0.675,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,8.22081575524054,20,0.3351667,0.015223535631456397,0.004814104663613188,0.311667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,8.608647696149244,20,0.34366679999999994,0.045077534303069926,0.014254767970207182,0.311667,0.466667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,9.33189771573324,20,0.3378334,0.012596435908621187,0.003983342787157555,0.326667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,9.660174799522645,20,0.3378334,0.012596435908621187,0.003983342787157555,0.326667,0.363333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,9.772146969725725,20,0.3378334,0.012596435908621187,0.003983342787157555,0.326667,0.363333,10
