ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,test accuracy
0.95,0.15,1.2614543385908228,0.0006786420494941564,0.0005379838403443687,0.0013572840989883128,2.0,0.841667
0.95,0.15,1.2614543385908228,0.0006786420494941564,0.0005379838403443687,0.0013572840989883128,2.0,0.841667
0.95,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.838333
0.95,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.838333
0.95,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.838333
0.95,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.838333
0.95,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.838333
0.95,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.838333
0.95,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.836667
0.95,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.836667
0.95,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.836667
0.95,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.836667
0.95,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.836667
0.95,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.836667
0.95,0.15,0.501827680499307,0.0007813800259363214,0.0015570684047537316,0.0015627600518726427,2.0,0.833333
0.95,0.15,0.501827680499307,0.0007813800259363214,0.0015570684047537316,0.0015627600518726427,2.0,0.833333
0.95,0.15,0.501827680499307,0.0007813800259363214,0.0015570684047537316,0.0015627600518726427,2.0,0.833333
0.95,0.15,0.501827680499307,0.0007813800259363214,0.0015570684047537316,0.0015627600518726427,2.0,0.833333
0.95,0.15,0.501827680499307,0.0007813800259363214,0.0015570684047537316,0.0015627600518726427,2.0,0.833333
0.95,0.15,0.501827680499307,0.0007813800259363214,0.0015570684047537316,0.0015627600518726427,2.0,0.833333
0.95,0.15,0.39854318080063783,0.0002144097909501872,0.0005379838403443687,0.0004288195819003744,2.0,0.831667
0.95,0.15,1.0018260133369536,0.010018260133369537,0.01,0.020036520266739074,2.0,0.831667
0.95,0.15,1.0018260133369536,0.010018260133369537,0.01,0.020036520266739074,2.0,0.831667
0.95,0.15,1.0018260133369536,0.010018260133369537,0.01,0.020036520266739074,2.0,0.831667
0.95,0.15,1.0018260133369536,0.010018260133369537,0.01,0.020036520266739074,2.0,0.831667
0.95,0.15,0.39854318080063783,0.0002144097909501872,0.0005379838403443687,0.0004288195819003744,2.0,0.831667
0.95,0.15,0.39854318080063783,0.0002144097909501872,0.0005379838403443687,0.0004288195819003744,2.0,0.831667
0.95,0.15,0.39854318080063783,0.0002144097909501872,0.0005379838403443687,0.0004288195819003744,2.0,0.831667
0.95,0.15,1.0018260133369536,0.010018260133369537,0.01,0.020036520266739074,2.0,0.831667
0.95,0.15,0.39854318080063783,0.0002144097909501872,0.0005379838403443687,0.0004288195819003744,2.0,0.831667
0.95,0.15,1.0018260133369536,0.010018260133369537,0.01,0.020036520266739074,2.0,0.831667
0.95,0.15,0.39854318080063783,0.0002144097909501872,0.0005379838403443687,0.0004288195819003744,2.0,0.831667
0.95,0.15,0.39854318080063783,0.00016438417182557344,0.0004124626382901352,0.0003287683436511469,2.0,0.83
0.95,0.15,0.39854318080063783,0.00016438417182557344,0.0004124626382901352,0.0003287683436511469,2.0,0.83
0.95,0.15,0.39854318080063783,0.00016438417182557344,0.0004124626382901352,0.0003287683436511469,2.0,0.83
0.95,0.15,0.39854318080063783,0.00016438417182557344,0.0004124626382901352,0.0003287683436511469,2.0,0.83
0.85,0.2,1.0018260133369536,0.005888749408017714,0.0058780160722749115,0.011777498816035428,2.0,0.83
0.95,0.15,0.39854318080063783,0.00016438417182557344,0.0004124626382901352,0.0003287683436511469,2.0,0.83
0.95,0.2,0.501827680499307,0.00015869184632970738,0.00031622776601683794,0.00031738369265941476,2.0,0.83
0.85,0.2,1.0018260133369536,0.005888749408017714,0.0058780160722749115,0.011777498816035428,2.0,0.83
0.95,0.15,0.39854318080063783,0.00016438417182557344,0.0004124626382901352,0.0003287683436511469,2.0,0.83
0.95,0.2,0.501827680499307,0.00015869184632970738,0.00031622776601683794,0.00031738369265941476,2.0,0.83
0.85,0.2,0.39854318080063783,0.00012603041972583044,0.00031622776601683794,0.0002520608394516609,2.0,0.828333
0.95,0.15,0.501827680499307,0.0005990701631458077,0.0011937766417144358,0.0011981403262916154,2.0,0.828333
0.95,0.15,0.501827680499307,0.0002069851690657632,0.0004124626382901352,0.0004139703381315264,2.0,0.828333
0.95,0.15,0.501827680499307,0.0005990701631458077,0.0011937766417144358,0.0011981403262916154,2.0,0.828333
0.95,0.15,0.501827680499307,0.0005990701631458077,0.0011937766417144358,0.0011981403262916154,2.0,0.828333
0.95,0.15,0.501827680499307,0.0005990701631458077,0.0011937766417144358,0.0011981403262916154,2.0,0.828333
0.95,0.15,0.501827680499307,0.0005990701631458077,0.0011937766417144358,0.0011981403262916154,2.0,0.828333
0.95,0.15,0.501827680499307,0.0002069851690657632,0.0004124626382901352,0.0004139703381315264,2.0,0.828333
0.95,0.15,0.501827680499307,0.0005990701631458077,0.0011937766417144358,0.0011981403262916154,2.0,0.828333
0.95,0.15,0.501827680499307,0.0002069851690657632,0.0004124626382901352,0.0004139703381315264,2.0,0.828333
0.95,0.15,0.501827680499307,0.0002069851690657632,0.0004124626382901352,0.0004139703381315264,2.0,0.828333
0.95,0.15,0.501827680499307,0.0002069851690657632,0.0004124626382901352,0.0004139703381315264,2.0,0.828333
0.95,0.15,0.501827680499307,0.0002069851690657632,0.0004124626382901352,0.0004139703381315264,2.0,0.828333
0.85,0.2,0.39854318080063783,0.00012603041972583044,0.00031622776601683794,0.0002520608394516609,2.0,0.828333
0.85,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.826667
0.95,0.15,0.39854318080063783,0.002342643222241715,0.0058780160722749115,0.00468528644448343,2.0,0.826667
0.85,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.826667
0.95,0.15,1.2614543385908228,0.007414848876677775,0.0058780160722749115,0.01482969775335555,2.0,0.826667
0.95,0.15,0.39854318080063783,0.002342643222241715,0.0058780160722749115,0.00468528644448343,2.0,0.826667
0.85,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.826667
0.95,0.15,0.39854318080063783,0.002342643222241715,0.0058780160722749115,0.00468528644448343,2.0,0.826667
0.95,0.2,1.5883666696268988,0.0005022856435517191,0.00031622776601683794,0.0010045712871034381,2.0,0.826667
0.95,0.2,1.2614543385908228,0.0015058947239990573,0.0011937766417144358,0.0030117894479981147,2.0,0.826667
0.95,0.15,0.39854318080063783,0.002342643222241715,0.0058780160722749115,0.00468528644448343,2.0,0.826667
0.85,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.826667
0.95,0.15,0.39854318080063783,0.002342643222241715,0.0058780160722749115,0.00468528644448343,2.0,0.826667
0.85,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.826667
0.95,0.2,0.501827680499307,0.0002069851690657632,0.0004124626382901352,0.0004139703381315264,2.0,0.826667
0.95,0.15,1.2614543385908228,0.007414848876677775,0.0058780160722749115,0.01482969775335555,2.0,0.826667
0.95,0.15,0.39854318080063783,0.002342643222241715,0.0058780160722749115,0.00468528644448343,2.0,0.826667
0.95,0.15,1.2614543385908228,0.007414848876677775,0.0058780160722749115,0.01482969775335555,2.0,0.826667
0.95,0.15,1.2614543385908228,0.007414848876677775,0.0058780160722749115,0.01482969775335555,2.0,0.826667
0.95,0.2,1.5883666696268988,0.0005022856435517191,0.00031622776601683794,0.0010045712871034381,2.0,0.826667
0.95,0.2,0.501827680499307,0.0002069851690657632,0.0004124626382901352,0.0004139703381315264,2.0,0.826667
0.85,0.15,0.501827680499307,0.00026997518274612405,0.0005379838403443687,0.0005399503654922481,2.0,0.826667
0.95,0.15,1.2614543385908228,0.007414848876677775,0.0058780160722749115,0.01482969775335555,2.0,0.826667
0.95,0.15,1.2614543385908228,0.007414848876677775,0.0058780160722749115,0.01482969775335555,2.0,0.826667
0.95,0.2,1.2614543385908228,0.0015058947239990573,0.0011937766417144358,0.0030117894479981147,2.0,0.826667
0.95,0.15,1.0018260133369536,0.0015599116324273611,0.0015570684047537316,0.0031198232648547222,2.0,0.825
0.95,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.825
0.95,0.15,0.31651635239541,0.0031651635239541,0.01,0.0063303270479082,2.0,0.825
0.95,0.15,0.31651635239541,0.002426674557499978,0.007666822074546214,0.004853349114999956,2.0,0.825
0.85,0.15,0.2513720122683756,0.0025137201226837556,0.01,0.005027440245367511,2.0,0.825
0.95,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.825
0.95,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.825
0.85,0.15,0.2513720122683756,0.0025137201226837556,0.01,0.005027440245367511,2.0,0.825
0.95,0.15,0.31651635239541,0.002426674557499978,0.007666822074546214,0.004853349114999956,2.0,0.825
0.95,0.15,0.31651635239541,0.002426674557499978,0.007666822074546214,0.004853349114999956,2.0,0.825
0.95,0.15,1.0018260133369536,0.0015599116324273611,0.0015570684047537316,0.0031198232648547222,2.0,0.825
0.95,0.15,0.31651635239541,0.002426674557499978,0.007666822074546214,0.004853349114999956,2.0,0.825
0.85,0.15,0.2513720122683756,0.0025137201226837556,0.01,0.005027440245367511,2.0,0.825
0.85,0.15,0.2513720122683756,0.0025137201226837556,0.01,0.005027440245367511,2.0,0.825
0.95,0.15,1.2614543385908228,0.005684832704713736,0.004506570337745473,0.011369665409427472,2.0,0.825
0.95,0.15,1.0018260133369536,0.0015599116324273611,0.0015570684047537316,0.0031198232648547222,2.0,0.825
0.95,0.15,0.31651635239541,0.0031651635239541,0.01,0.0063303270479082,2.0,0.825
0.95,0.15,0.31651635239541,0.0031651635239541,0.01,0.0063303270479082,2.0,0.825
0.95,0.15,1.2614543385908228,0.005684832704713736,0.004506570337745473,0.011369665409427472,2.0,0.825
0.95,0.15,1.2614543385908228,0.005684832704713736,0.004506570337745473,0.011369665409427472,2.0,0.825
0.95,0.15,1.0018260133369536,0.0015599116324273611,0.0015570684047537316,0.0031198232648547222,2.0,0.825
0.85,0.15,0.2513720122683756,0.0025137201226837556,0.01,0.005027440245367511,2.0,0.825
0.95,0.15,1.2614543385908228,0.005684832704713736,0.004506570337745473,0.011369665409427472,2.0,0.825
0.95,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.825
0.95,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.825
0.95,0.15,0.31651635239541,0.0031651635239541,0.01,0.0063303270479082,2.0,0.825
0.85,0.15,0.2513720122683756,0.0025137201226837556,0.01,0.005027440245367511,2.0,0.825
0.95,0.15,0.31651635239541,0.002426674557499978,0.007666822074546214,0.004853349114999956,2.0,0.825
0.95,0.15,1.2614543385908228,0.005684832704713736,0.004506570337745473,0.011369665409427472,2.0,0.825
0.95,0.15,1.0018260133369536,0.0015599116324273611,0.0015570684047537316,0.0031198232648547222,2.0,0.825
0.95,0.15,0.31651635239541,0.0031651635239541,0.01,0.0063303270479082,2.0,0.825
0.95,0.15,0.31651635239541,0.002426674557499978,0.007666822074546214,0.004853349114999956,2.0,0.825
0.95,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.825
0.95,0.15,0.31651635239541,0.0031651635239541,0.01,0.0063303270479082,2.0,0.825
0.95,0.15,1.0018260133369536,0.0015599116324273611,0.0015570684047537316,0.0031198232648547222,2.0,0.825
0.95,0.15,1.2614543385908228,0.005684832704713736,0.004506570337745473,0.011369665409427472,2.0,0.825
0.95,0.15,0.39854318080063783,0.003055559656222193,0.007666822074546214,0.006111119312444386,2.0,0.823333
0.95,0.15,0.501827680499307,0.00045929643510082846,0.0009152473108773893,0.0009185928702016569,2.0,0.823333
0.95,0.15,0.39854318080063783,0.003055559656222193,0.007666822074546214,0.006111119312444386,2.0,0.823333
0.95,0.15,1.0018260133369536,0.00119595649378355,0.0011937766417144358,0.0023919129875671,2.0,0.823333
0.95,0.15,1.5883666696268988,0.000854515600800874,0.0005379838403443687,0.001709031201601748,2.0,0.823333
0.95,0.2,1.0018260133369536,0.004514799395286115,0.004506570337745473,0.00902959879057223,2.0,0.823333
0.95,0.15,2.0,0.0008249252765802704,0.0004124626382901352,0.0016498505531605408,2.0,0.823333
0.95,0.15,1.5883666696268988,0.000854515600800874,0.0005379838403443687,0.001709031201601748,2.0,0.823333
0.95,0.15,1.5883666696268988,0.000854515600800874,0.0005379838403443687,0.001709031201601748,2.0,0.823333
0.95,0.15,0.39854318080063783,0.003055559656222193,0.007666822074546214,0.006111119312444386,2.0,0.823333
0.95,0.15,0.501827680499307,0.00045929643510082846,0.0009152473108773893,0.0009185928702016569,2.0,0.823333
0.95,0.15,0.501827680499307,0.00045929643510082846,0.0009152473108773893,0.0009185928702016569,2.0,0.823333
0.95,0.15,0.39854318080063783,0.003055559656222193,0.007666822074546214,0.006111119312444386,2.0,0.823333
0.95,0.15,2.0,0.0008249252765802704,0.0004124626382901352,0.0016498505531605408,2.0,0.823333
0.95,0.15,0.7956335241748049,0.00032816910249321813,0.0004124626382901352,0.0006563382049864363,2.0,0.823333
0.95,0.15,1.0018260133369536,0.00119595649378355,0.0011937766417144358,0.0023919129875671,2.0,0.823333
0.95,0.15,1.5883666696268988,0.000854515600800874,0.0005379838403443687,0.001709031201601748,2.0,0.823333
0.95,0.15,1.0018260133369536,0.00119595649378355,0.0011937766417144358,0.0023919129875671,2.0,0.823333
0.95,0.2,0.31651635239541,0.0031651635239541,0.01,0.0063303270479082,2.0,0.823333
0.95,0.15,2.0,0.0008249252765802704,0.0004124626382901352,0.0016498505531605408,2.0,0.823333
0.95,0.15,2.0,0.0008249252765802704,0.0004124626382901352,0.0016498505531605408,2.0,0.823333
0.95,0.15,1.0018260133369536,0.00119595649378355,0.0011937766417144358,0.0023919129875671,2.0,0.823333
0.95,0.15,0.7956335241748049,0.00032816910249321813,0.0004124626382901352,0.0006563382049864363,2.0,0.823333
0.95,0.2,0.31651635239541,0.0031651635239541,0.01,0.0063303270479082,2.0,0.823333
0.95,0.15,1.5883666696268988,0.000854515600800874,0.0005379838403443687,0.001709031201601748,2.0,0.823333
0.95,0.2,1.0018260133369536,0.004514799395286115,0.004506570337745473,0.00902959879057223,2.0,0.823333
0.95,0.15,2.0,0.0008249252765802704,0.0004124626382901352,0.0016498505531605408,2.0,0.823333
0.95,0.15,1.0018260133369536,0.00119595649378355,0.0011937766417144358,0.0023919129875671,2.0,0.823333
0.95,0.15,0.501827680499307,0.00045929643510082846,0.0009152473108773893,0.0009185928702016569,2.0,0.823333
0.95,0.15,0.7956335241748049,0.00032816910249321813,0.0004124626382901352,0.0006563382049864363,2.0,0.823333
0.95,0.15,0.39854318080063783,0.003055559656222193,0.007666822074546214,0.006111119312444386,2.0,0.823333
0.95,0.15,0.7956335241748049,0.00032816910249321813,0.0004124626382901352,0.0006563382049864363,2.0,0.823333
0.95,0.15,0.7956335241748049,0.00032816910249321813,0.0004124626382901352,0.0006563382049864363,2.0,0.823333
0.95,0.15,2.0,0.0008249252765802704,0.0004124626382901352,0.0016498505531605408,2.0,0.823333
0.95,0.15,1.0018260133369536,0.00119595649378355,0.0011937766417144358,0.0023919129875671,2.0,0.823333
0.95,0.15,0.501827680499307,0.00045929643510082846,0.0009152473108773893,0.0009185928702016569,2.0,0.823333
0.95,0.15,0.39854318080063783,0.003055559656222193,0.007666822074546214,0.006111119312444386,2.0,0.823333
0.95,0.15,1.5883666696268988,0.000854515600800874,0.0005379838403443687,0.001709031201601748,2.0,0.823333
0.95,0.15,0.7956335241748049,0.00032816910249321813,0.0004124626382901352,0.0006563382049864363,2.0,0.823333
0.95,0.15,0.501827680499307,0.00045929643510082846,0.0009152473108773893,0.0009185928702016569,2.0,0.823333
0.95,0.15,0.31651635239541,0.0018604882065180496,0.0058780160722749115,0.0037209764130360992,2.0,0.821667
0.95,0.2,0.15854715773812397,0.0015854715773812398,0.01,0.0031709431547624796,2.0,0.821667
0.85,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.821667
0.85,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.821667
0.95,0.2,1.2614543385908228,0.0005203027845777083,0.0004124626382901352,0.0010406055691554166,2.0,0.821667
0.95,0.2,0.15854715773812397,0.0015854715773812398,0.01,0.0031709431547624796,2.0,0.821667
0.85,0.15,0.7956335241748049,0.0002516014119179024,0.000316227766016838,0.0005032028238358048,2.0,0.821667
0.95,0.15,0.6318788855185237,0.0005783254507710305,0.0009152473108773893,0.001156650901542061,2.0,0.821667
0.95,0.15,0.6318788855185237,0.0005783254507710305,0.0009152473108773893,0.001156650901542061,2.0,0.821667
0.95,0.15,0.31651635239541,0.0018604882065180496,0.0058780160722749115,0.0037209764130360992,2.0,0.821667
0.95,0.2,1.2614543385908228,0.012614543385908228,0.01,0.025229086771816456,2.0,0.821667
0.85,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.821667
0.85,0.15,0.7956335241748049,0.0002516014119179024,0.000316227766016838,0.0005032028238358048,2.0,0.821667
0.95,0.15,0.6318788855185237,0.0005783254507710305,0.0009152473108773893,0.001156650901542061,2.0,0.821667
0.85,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.821667
0.95,0.2,1.2614543385908228,0.012614543385908228,0.01,0.025229086771816456,2.0,0.821667
0.85,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.821667
0.95,0.2,0.6318788855185237,0.00033994062946377505,0.0005379838403443687,0.0006798812589275501,2.0,0.821667
0.95,0.15,0.31651635239541,0.0018604882065180496,0.0058780160722749115,0.0037209764130360992,2.0,0.821667
0.85,0.15,0.7956335241748049,0.0002516014119179024,0.000316227766016838,0.0005032028238358048,2.0,0.821667
0.85,0.15,0.7956335241748049,0.0002516014119179024,0.000316227766016838,0.0005032028238358048,2.0,0.821667
0.95,0.15,0.31651635239541,0.0018604882065180496,0.0058780160722749115,0.0037209764130360992,2.0,0.821667
0.95,0.15,0.6318788855185237,0.0005783254507710305,0.0009152473108773893,0.001156650901542061,2.0,0.821667
0.95,0.15,0.31651635239541,0.0018604882065180496,0.0058780160722749115,0.0037209764130360992,2.0,0.821667
0.95,0.15,0.31651635239541,0.0018604882065180496,0.0058780160722749115,0.0037209764130360992,2.0,0.821667
0.95,0.15,0.6318788855185237,0.0005783254507710305,0.0009152473108773893,0.001156650901542061,2.0,0.821667
0.85,0.15,0.7956335241748049,0.0002516014119179024,0.000316227766016838,0.0005032028238358048,2.0,0.821667
0.85,0.15,0.39854318080063783,0.00027965927585827993,0.0007017038286703822,0.0005593185517165599,2.0,0.821667
0.95,0.2,1.2614543385908228,0.0005203027845777083,0.0004124626382901352,0.0010406055691554166,2.0,0.821667
0.95,0.15,0.6318788855185237,0.0005783254507710305,0.0009152473108773893,0.001156650901542061,2.0,0.821667
0.85,0.15,0.7956335241748049,0.0002516014119179024,0.000316227766016838,0.0005032028238358048,2.0,0.821667
0.95,0.2,0.6318788855185237,0.00033994062946377505,0.0005379838403443687,0.0006798812589275501,2.0,0.821667
0.95,0.15,0.6318788855185237,0.00033994062946377505,0.0005379838403443687,0.0006798812589275501,2.0,0.82
0.95,0.15,0.39854318080063783,0.0006205589947547272,0.0015570684047537316,0.0012411179895094543,2.0,0.82
0.95,0.15,1.2614543385908228,0.009671345969140214,0.007666822074546214,0.019342691938280428,2.0,0.82
0.85,0.15,0.6318788855185237,0.003714194244809041,0.0058780160722749115,0.007428388489618082,2.0,0.82
0.95,0.2,1.0018260133369536,0.0009169185646736623,0.0009152473108773893,0.0018338371293473246,2.0,0.82
0.95,0.15,0.2513720122683756,0.0014775687282335978,0.0058780160722749115,0.0029551374564671957,2.0,0.82
0.85,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.82
0.95,0.15,0.501827680499307,0.002261521739597789,0.004506570337745473,0.004523043479195578,2.0,0.82
0.95,0.2,0.501827680499307,0.00045929643510082846,0.0009152473108773893,0.0009185928702016569,2.0,0.82
0.95,0.15,1.2614543385908228,0.009671345969140214,0.007666822074546214,0.019342691938280428,2.0,0.82
0.95,0.15,0.501827680499307,0.002261521739597789,0.004506570337745473,0.004523043479195578,2.0,0.82
0.85,0.15,0.6318788855185237,0.003714194244809041,0.0058780160722749115,0.007428388489618082,2.0,0.82
0.85,0.2,0.39854318080063783,0.00016438417182557344,0.0004124626382901352,0.0003287683436511469,2.0,0.82
0.95,0.15,1.2614543385908228,0.009671345969140214,0.007666822074546214,0.019342691938280428,2.0,0.82
0.85,0.15,0.6318788855185237,0.003714194244809041,0.0058780160722749115,0.007428388489618082,2.0,0.82
0.85,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.82
0.95,0.15,0.2513720122683756,0.0014775687282335978,0.0058780160722749115,0.0029551374564671957,2.0,0.82
0.95,0.15,0.501827680499307,0.002261521739597789,0.004506570337745473,0.004523043479195578,2.0,0.82
0.95,0.15,0.6318788855185237,0.00033994062946377505,0.0005379838403443687,0.0006798812589275501,2.0,0.82
0.95,0.15,0.6318788855185237,0.00033994062946377505,0.0005379838403443687,0.0006798812589275501,2.0,0.82
0.95,0.15,1.0018260133369536,0.0007029851492201258,0.0007017038286703822,0.0014059702984402516,2.0,0.82
0.95,0.15,0.39854318080063783,0.0006205589947547272,0.0015570684047537316,0.0012411179895094543,2.0,0.82
0.95,0.15,0.39854318080063783,0.0006205589947547272,0.0015570684047537316,0.0012411179895094543,2.0,0.82
0.95,0.15,0.2513720122683756,0.0019272244925822835,0.007666822074546214,0.003854448985164567,2.0,0.82
0.95,0.15,1.2614543385908228,0.009671345969140214,0.007666822074546214,0.019342691938280428,2.0,0.82
0.85,0.15,0.6318788855185237,0.003714194244809041,0.0058780160722749115,0.007428388489618082,2.0,0.82
0.85,0.15,0.6318788855185237,0.003714194244809041,0.0058780160722749115,0.007428388489618082,2.0,0.82
0.95,0.15,0.2513720122683756,0.0014775687282335978,0.0058780160722749115,0.0029551374564671957,2.0,0.82
0.85,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.82
0.95,0.15,0.501827680499307,0.002261521739597789,0.004506570337745473,0.004523043479195578,2.0,0.82
0.95,0.15,0.2513720122683756,0.0019272244925822835,0.007666822074546214,0.003854448985164567,2.0,0.82
0.95,0.2,0.39854318080063783,0.000809408368579437,0.002030917620904735,0.001618816737158874,2.0,0.82
0.95,0.15,0.6318788855185237,0.00033994062946377505,0.0005379838403443687,0.0006798812589275501,2.0,0.82
0.95,0.15,0.2513720122683756,0.0019272244925822835,0.007666822074546214,0.003854448985164567,2.0,0.82
0.95,0.15,0.2513720122683756,0.0014775687282335978,0.0058780160722749115,0.0029551374564671957,2.0,0.82
0.95,0.2,0.501827680499307,0.00045929643510082846,0.0009152473108773893,0.0009185928702016569,2.0,0.82
0.95,0.15,0.2513720122683756,0.0019272244925822835,0.007666822074546214,0.003854448985164567,2.0,0.82
0.95,0.2,1.0018260133369536,0.0009169185646736623,0.0009152473108773893,0.0018338371293473246,2.0,0.82
0.95,0.15,0.501827680499307,0.002261521739597789,0.004506570337745473,0.004523043479195578,2.0,0.82
0.95,0.15,1.0018260133369536,0.0007029851492201258,0.0007017038286703822,0.0014059702984402516,2.0,0.82
0.95,0.15,0.2513720122683756,0.0014775687282335978,0.0058780160722749115,0.0029551374564671957,2.0,0.82
0.95,0.2,0.19963546298206583,0.001173460460004626,0.0058780160722749115,0.002346920920009252,2.0,0.82
0.95,0.15,1.2614543385908228,0.009671345969140214,0.007666822074546214,0.019342691938280428,2.0,0.82
0.85,0.15,0.6318788855185237,0.00026062643220080056,0.00041246263829013515,0.0005212528644016011,2.0,0.82
0.85,0.2,0.501827680499307,0.00015869184632970738,0.00031622776601683794,0.00031738369265941476,2.0,0.82
0.85,0.15,0.6318788855185237,0.003714194244809041,0.0058780160722749115,0.007428388489618082,2.0,0.82
0.95,0.15,0.2513720122683756,0.0019272244925822835,0.007666822074546214,0.003854448985164567,2.0,0.82
0.95,0.2,0.19963546298206583,0.001173460460004626,0.0058780160722749115,0.002346920920009252,2.0,0.82
