id			last val		val acc		test acc
0.35_0.80_2.01e-02_4.18e-07__222			0.154406		0.573333		0.570000
0.26_0.71_1.24e+00_4.87e-04__130			0.128643		0.698333		0.676667
0.61_0.21_1.75e+00_7.96e-05__72			0.104730		0.785000		0.746667
0.41_0.71_1.56e-01_8.45e-06__22			0.120730		0.761667		0.735000
0.42_0.40_7.18e-01_5.79e-05__259			0.116870		0.766667		0.725000
0.33_0.79_3.08e-02_1.39e-06__273			0.122092		0.736667		0.711667
0.83_0.35_5.36e-02_1.03e-05__76			0.104838		0.795000		0.756667
0.82_0.79_1.54e+00_1.51e-03__212			0.140817		0.723333		0.683333
0.75_0.29_4.20e+00_3.17e-03__257			0.166007		0.691667		0.658333
0.79_0.87_7.46e-02_7.44e-06__270			0.102132		0.795000		0.753333
0.58_0.61_5.64e-02_1.19e-05__62			0.115137		0.773333		0.750000
0.53_0.87_3.08e+00_4.28e-04__192			0.123708		0.801667		0.780000
0.34_0.12_1.17e-01_2.04e-05__106			0.119109		0.725000		0.711667
0.89_0.33_1.53e-02_2.06e-06__53			0.110783		0.741667		0.721667
0.21_0.71_4.05e-02_6.94e-06__182			0.127725		0.708333		0.666667
0.71_0.58_6.71e-02_2.51e-06__103			0.103315		0.776667		0.755000
0.33_0.37_1.03e+00_3.04e-04__68			0.120440		0.778333		0.736667
0.46_0.58_4.91e+00_1.61e-03__26			0.163827		0.643333		0.615000
0.58_0.83_1.67e-02_1.72e-07__70			0.193822		0.273333		0.273333
0.36_0.16_7.23e-02_1.17e-06__140			0.177505		0.428333		0.385000
0.17_0.75_4.59e-01_1.41e-05__256			0.126331		0.758333		0.740000
0.29_0.42_1.11e+00_7.80e-05__319			0.119242		0.771667		0.728333
0.16_0.51_1.22e+00_2.05e-05__143			0.129367		0.746667		0.723333
0.44_0.32_8.14e-02_2.85e-06__158			0.114774		0.735000		0.711667
0.51_0.70_2.39e-02_1.97e-05__146			0.114452		0.781667		0.750000
0.33_0.12_5.92e-02_4.27e-05__29			0.121239		0.741667		0.721667
0.12_0.67_1.08e-02_2.63e-06__199			0.141972		0.575000		0.568333
0.88_0.42_6.27e-02_1.03e-05__238			0.102240		0.795000		0.753333
0.69_0.26_8.19e-02_3.10e-05__144			0.110505		0.788333		0.745000
0.34_0.42_2.49e-01_5.06e-05__272			0.118543		0.768333		0.731667
0.40_0.84_2.46e-02_5.62e-07__188			0.147679		0.565000		0.565000
0.71_0.15_4.18e-02_3.21e-06__235			0.134042		0.616667		0.610000
0.16_0.16_3.83e-01_6.51e-06__49			0.141914		0.571667		0.570000
0.29_0.90_4.20e+00_2.12e-03__30			0.206804		0.560000		0.550000
0.50_0.20_6.07e-02_2.15e-06__207			0.133338		0.636667		0.630000
0.40_0.79_4.70e-01_5.17e-05__125			0.115168		0.781667		0.741667
0.33_0.16_3.83e+00_1.34e-03__119			0.129039		0.758333		0.718333
0.70_0.63_6.46e-01_3.26e-05__266			0.100557		0.818333		0.793333
0.88_0.76_5.46e-02_1.79e-06__46			0.101736		0.780000		0.753333
0.23_0.42_9.04e-02_1.74e-06__255			0.140209		0.571667		0.560000
0.56_0.84_1.15e-02_1.72e-06__269			0.111126		0.773333		0.751667
0.60_0.29_4.29e-02_5.95e-07__252			0.170881		0.453333		0.493333
0.33_0.35_1.82e-01_2.44e-06__531			0.124897		0.650000		0.653333
0.42_0.69_1.67e-01_7.46e-06__204			0.114737		0.788333		0.753333
0.32_0.79_6.11e-02_5.36e-06__312			0.117564		0.766667		0.748333
0.16_0.89_6.75e-01_4.34e-05__152			0.127317		0.768333		0.746667
0.41_0.49_2.95e-01_2.05e-05__56			0.114859		0.761667		0.723333
0.23_0.38_1.28e+00_6.25e-05__245			0.121870		0.768333		0.733333
0.68_0.13_3.49e-01_4.84e-06__190			0.122032		0.650000		0.646667
0.49_0.50_3.69e-02_2.88e-05__210			0.115639		0.783333		0.751667
0.28_0.12_9.39e-02_2.67e-06__232			0.168361		0.578333		0.571667
0.84_0.58_5.00e-01_2.24e-05__261			0.098260		0.820000		0.796667
0.77_0.84_1.75e+00_2.32e-04__217			0.089570		0.833333		0.810000
0.59_0.36_2.22e-01_2.43e-06__247			0.109845		0.778333		0.748333
0.59_0.80_1.10e-01_3.40e-06__310			0.108596		0.791667		0.750000
0.82_0.79_1.53e+00_1.20e-03__228			0.131568		0.751667		0.721667
0.10_0.43_1.28e-01_1.10e-05__570			0.141227		0.585000		0.563333
0.52_0.67_8.49e-01_7.55e-05__307			0.111345		0.790000		0.755000
0.42_0.30_1.52e-01_2.64e-05__386			0.118081		0.763333		0.735000
0.55_0.81_9.04e-01_6.65e-05__262			0.107055		0.806667		0.766667
0.71_0.29_2.09e-01_3.19e-06__185			0.105067		0.780000		0.755000
0.50_0.75_1.27e-01_5.73e-05__206			0.113385		0.780000		0.736667
