ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy,test accuracy
,,,,,,,,,mean,std,sem,min,max,size
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.271186440677965,0.5476665999999999,0.08996631825201155,0.028449847837593484,0.35,0.648333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,16.779661016949152,0.5399999,0.0771762013151291,0.024405257731549026,0.35,0.61,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.28813559322034,0.5374999999999999,0.0882240777868113,0.02789890302741907,0.35,0.633333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,17.796610169491526,0.5125000999999999,0.1125881725803776,0.03560350629501101,0.328333,0.635,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.305084745762713,0.49416669999999996,0.12171433693242546,0.038489452860361616,0.328333,0.641667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,18.813559322033896,0.49799999999999994,0.11621553518068624,0.036750579066639644,0.328333,0.615,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.322033898305083,0.48566670000000006,0.1103982474368241,0.03491099115912099,0.331667,0.618333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,19.83050847457627,0.47300000000000003,0.10571271516814906,0.03342929575719807,0.331667,0.596667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.338983050847457,0.46533330000000006,0.10909210244055245,0.034497951844855934,0.331667,0.606667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,20.847457627118644,0.5009998999999999,0.09648503869218968,0.03051124823967931,0.345,0.613333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.35593220338983,0.4991668000000001,0.10489635272422222,0.03317113928529504,0.331667,0.615,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,21.864406779661017,0.47066670000000005,0.10499905678629269,0.03320361716140444,0.331667,0.643333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.3728813559322,0.47399990000000003,0.10378089110284226,0.03281839934868854,0.328333,0.633333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,22.881355932203387,0.4876666,0.11073052051233816,0.03501606513149834,0.331667,0.636667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.389830508474574,0.48250000000000004,0.08956413179268685,0.028322665312039013,0.331667,0.588333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,23.89830508474576,0.49050019999999994,0.08424701716552874,0.02664124603183735,0.341667,0.601667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.406779661016948,0.5188332,0.10719519417585846,0.03389809678197288,0.373333,0.7,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,24.915254237288135,0.5356667,0.09652031168625132,0.03052240253979215,0.396667,0.686667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.423728813559322,0.5578332,0.09016800081181792,0.02851362546292561,0.39,0.663333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,25.93220338983051,0.5789998999999999,0.09956124438136893,0.03148402989257675,0.396667,0.67,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.440677966101696,0.6288333,0.08885434419074095,0.02809821076432921,0.44,0.735,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,26.94915254237288,0.6531665999999999,0.0766041103889921,0.02422434669601822,0.488333,0.753333,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.457627118644066,0.6598333,0.07567169170839985,0.023929490019662162,0.505,0.741667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,27.966101694915253,0.6633332000000001,0.07671892502404118,0.024260654271565825,0.52,0.755,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.47457627118644,0.6811667000000001,0.06077715955494019,0.019219425390907652,0.551667,0.736667,10
0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,28.983050847457626,0.6863332,0.06245407814244172,0.019749713609625373,0.548333,0.731667,10
