id			last val		val acc		test acc
0.28_0.34_6.10e+00_7.32e-04_28.5__560			0.018970		0.983333		0.970000
0.28_0.34_6.10e+00_7.32e-04_29.0__571			0.017016		0.968333		0.971667
0.28_0.34_6.10e+00_7.32e-04_29.5__583			0.017702		0.976667		0.960000
0.28_0.34_6.10e+00_7.32e-04_29.0__576			0.026264		0.965000		0.971667
0.28_0.34_6.10e+00_7.32e-04_29.0__578			0.019922		0.963333		0.970000
0.28_0.34_6.10e+00_7.32e-04_29.5__586			0.026280		0.966667		0.971667
0.28_0.34_6.10e+00_7.32e-04_29.0__574			0.023784		0.953333		0.970000
0.28_0.34_6.10e+00_7.32e-04_28.5__561			0.017192		0.961667		0.966667
0.28_0.34_6.10e+00_7.32e-04_29.0__577			0.031625		0.953333		0.975000
0.28_0.34_6.10e+00_7.32e-04_29.5__585			0.033217		0.958333		0.946667
0.28_0.34_6.10e+00_7.32e-04_26.9__530			0.019455		0.975000		0.970000
0.28_0.34_6.10e+00_7.32e-04_29.0__575			0.033415		0.960000		0.940000
0.28_0.34_6.10e+00_7.32e-04_29.5__589			0.029469		0.965000		0.948333
0.28_0.34_6.10e+00_7.32e-04_28.0__550			0.018864		0.978333		0.968333
0.28_0.34_6.10e+00_7.32e-04_29.5__580			0.019402		0.980000		0.970000
0.28_0.34_6.10e+00_7.32e-04_30.0__591			0.017252		0.973333		0.975000
0.28_0.34_6.10e+00_7.32e-04_29.5__587			0.032421		0.955000		0.971667
0.28_0.34_6.10e+00_7.32e-04_26.9__539			0.029526		0.966667		0.951667
0.28_0.34_6.10e+00_7.32e-04_27.5__543			0.016851		0.978333		0.963333
0.28_0.34_6.10e+00_7.32e-04_27.5__542			0.028569		0.956667		0.953333
0.28_0.34_6.10e+00_7.32e-04_26.4__521			0.016756		0.968333		0.973333
0.28_0.34_6.10e+00_7.32e-04_25.4__504			0.023135		0.958333		0.976667
0.28_0.34_6.10e+00_7.32e-04_28.0__555			0.033041		0.956667		0.938333
0.28_0.34_6.10e+00_7.32e-04_28.0__554			0.024861		0.955000		0.973333
0.28_0.34_6.10e+00_7.32e-04_29.0__570			0.018920		0.983333		0.978333
0.28_0.34_6.10e+00_7.32e-04_29.5__581			0.016213		0.975000		0.973333
0.28_0.34_6.10e+00_7.32e-04_26.9__537			0.026124		0.968333		0.980000
0.28_0.34_6.10e+00_7.32e-04_28.5__563			0.016713		0.978333		0.965000
0.28_0.34_6.10e+00_7.32e-04_30.0__597			0.030942		0.956667		0.973333
0.28_0.34_6.10e+00_7.32e-04_28.0__558			0.019981		0.965000		0.968333
