run_id,ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,test accuracy
3932,0.9,0.6979797979797979,0.2572009775437089,1.6869003630436786e-05,6.558685659571436e-05,3.373800726087357e-05,2.0,0.805
2001,0.803030303030303,0.8595959595959596,0.3381786363810445,9.410021442876603e-06,2.7825594022071263e-05,1.8820042885753206e-05,2.0,0.805
12,0.7464646464646464,0.1808080808080808,1.4409060641952225,1.7247007301021966e-05,1.1969557023590429e-05,3.449401460204393e-05,2.0,0.805
2345,0.7545454545454545,0.8919191919191919,3.8264683216481985,0.00019838682956328002,5.184593543892913e-05,0.00039677365912656003,2.0,0.805
4215,0.706060606060606,0.8434343434343434,2.2832810546908,0.00019296844629104127,8.451366330684722e-05,0.00038593689258208255,2.0,0.805
1421,0.7787878787878788,0.8757575757575757,3.442466350320637,7.331587668948597e-05,2.1297485357455188e-05,0.00014663175337897193,2.0,0.805
1765,0.706060606060606,0.7787878787878788,2.269121242405292,4.000404873901636e-05,1.762975375287204e-05,8.000809747803272e-05,2.0,0.805
2944,0.7707070707070707,0.3747474747474747,0.6745773029131018,2.418723806532671e-05,3.585539857459817e-05,4.837447613065342e-05,2.0,0.805
5366,0.7303030303030302,0.8434343434343434,0.9380377655341343,2.8887423738932383e-05,3.0795587129142294e-05,5.777484747786477e-05,2.0,0.803333
2293,0.8595959595959596,0.7868686868686868,0.39263253936422,1.0725627880321225e-05,2.7317215984413734e-05,2.145125576064245e-05,2.0,0.803333
1638,0.8434343434343434,0.4555555555555556,3.3788171411684886,6.35387933550531e-05,1.8805040551285834e-05,0.0001270775867101062,2.0,0.803333
3501,0.9,0.5686868686868687,4.333427707044727,8.977344103544217e-05,2.071649675602067e-05,0.00017954688207088434,2.0,0.801667
3702,0.7464646464646464,0.7707070707070707,0.8231618191942719,1.5913712383671054e-05,1.9332422875550437e-05,3.182742476734211e-05,2.0,0.801667
4333,0.7141414141414141,0.7303030303030302,1.5144294363906705,5.185415685726263e-05,3.4240061379714256e-05,0.00010370831371452525,2.0,0.801667
1850,0.9,0.9,0.4530276791348438,5.4727652456997275e-06,1.2080421346773289e-05,1.0945530491399455e-05,2.0,0.801667
4200,0.7707070707070707,0.8272727272727273,0.36438981429372963,1.5072415068908593e-05,4.1363436840632776e-05,3.0144830137817185e-05,2.0,0.801667
3842,0.9,0.7383838383838384,0.43372358183237486,1.2293215308865613e-05,2.8343433061513092e-05,2.4586430617731226e-05,2.0,0.801667
3131,0.8757575757575757,0.8757575757575757,0.3689517478503096,7.643387687469096e-06,2.0716496756020673e-05,1.528677537493819e-05,2.0,0.801667
4265,0.8838383838383839,0.706060606060606,0.7002316790622269,8.152819377025959e-06,1.1643031329208755e-05,1.6305638754051917e-05,2.0,0.801667
4914,0.6898989898989899,0.6818181818181818,2.2133546879664685,7.508990334506914e-05,3.392583382740992e-05,0.00015017980669013829,2.0,0.801667
2786,0.5848484848484848,0.4878787878787879,3.0587074573617583,0.00010093841025168172,3.300034791125288e-05,0.00020187682050336344,2.0,0.801667
481,0.7222222222222222,0.7141414141414141,0.6144784399656963,8.926245182258221e-06,1.452653925946781e-05,1.7852490364516443e-05,2.0,0.8
398,0.7383838383838384,0.32626262626262625,1.6419910074610464,0.00021403553838824008,0.0001303512244681509,0.00042807107677648017,2.0,0.8
1907,0.8595959595959596,0.601010101010101,1.3456040348237122,2.2863752536369887e-05,1.699144172034626e-05,4.5727505072739773e-05,2.0,0.8
4778,0.5848484848484848,0.5525252525252525,1.0689451685569558,2.0665300029319605e-05,1.9332422875550434e-05,4.133060005863921e-05,2.0,0.8
3058,0.794949494949495,0.592929292929293,0.2572009775437089,1.7828444594837843e-05,6.9317172761554e-05,3.5656889189675685e-05,2.0,0.8
5431,0.8353535353535353,0.5848484848484848,0.7545044661205965,3.422303106405979e-05,4.535828825510191e-05,6.844606212811959e-05,2.0,0.8
4903,0.7545454545454545,0.7626262626262627,0.12191917458613359,1.7030098461811165e-05,0.00013968351179887396,3.406019692362233e-05,2.0,0.8
1508,0.7303030303030302,0.2777777777777778,0.35103967084789073,0.00013210880807797216,0.00037633583622865327,0.0002642176161559443,2.0,0.798333
589,0.7787878787878788,0.5040404040404041,0.36438981429372963,3.284892667149247e-05,9.014776314524917e-05,6.569785334298494e-05,2.0,0.798333
1121,0.8676767676767676,0.6737373737373737,0.35765245765966,3.719445767456773e-05,0.00010399609139541203,7.438891534913546e-05,2.0,0.798333
2120,0.8111111111111111,0.7303030303030302,0.17489160807087795,2.167015731283915e-05,0.00012390621569479155,4.33403146256783e-05,2.0,0.798333
2828,0.8353535353535353,0.6414141414141414,0.1525218955583696,2.2935561206062118e-05,0.00015037553212997383,4.5871122412124235e-05,2.0,0.798333
1310,0.7545454545454545,0.3343434343434344,2.856403479896609,0.00011179236556926818,3.913745601980384e-05,0.00022358473113853636,2.0,0.798333
1589,0.8272727272727273,0.8515151515151514,0.8597989690265925,2.3924417052729384e-05,2.782559402207126e-05,4.784883410545877e-05,2.0,0.798333
4905,0.8272727272727273,0.41515151515151516,0.535882867549228,5.420943460058188e-05,0.00010115911122238297,0.00010841886920116375,2.0,0.798333
3701,0.8595959595959596,0.8272727272727273,0.14970185404081846,1.730972794323049e-05,0.00011562801312073753,3.461945588646098e-05,2.0,0.798333
1092,0.8191919191919191,0.28585858585858587,0.2912769030547767,5.8561116973108544e-05,0.00020104964162604992,0.00011712223394621709,2.0,0.798333
914,0.609090909090909,0.4797979797979798,2.054144327977098,5.2849558679053596e-05,2.5728259674479322e-05,0.00010569911735810719,2.0,0.798333
544,0.8676767676767676,0.5040404040404041,3.802738403231161,4.722702021711868e-05,1.2419213527017847e-05,9.445404043423737e-05,2.0,0.798333
2704,0.9,0.16464646464646465,0.3598842871314704,7.825286063725066e-05,0.000217438947560008,0.00015650572127450131,2.0,0.798333
1696,0.8272727272727273,0.6414141414141414,0.10242953633878216,2.6414148690389206e-05,0.0002578762887593801,5.282829738077841e-05,2.0,0.798333
4579,0.8272727272727273,0.6656565656565656,0.38298309293019045,5.0500970271010295e-06,1.3186214013947486e-05,1.0100194054202059e-05,2.0,0.798333
4662,0.8191919191919191,0.8595959595959596,0.09272534545778693,8.793776772631121e-06,9.483681866285928e-05,1.7587553545262243e-05,2.0,0.798333
5651,0.5202020202020202,0.5121212121212121,1.6116315446735308,4.342063692746295e-05,2.694203713681882e-05,8.68412738549259e-05,2.0,0.798333
2000,0.8838383838383839,0.4555555555555556,0.5325595794257935,0.00012815913937908375,0.00024064751500154242,0.0002563182787581675,2.0,0.798333
1399,0.7545454545454545,0.8838383838383839,0.1583223487647474,9.001128855987865e-06,5.6853179138737535e-05,1.800225771197573e-05,2.0,0.798333
1202,0.9,0.11616161616161616,1.3207245955111127,0.00017536195915319035,0.0001327770829355429,0.0003507239183063807,2.0,0.796667
1551,0.706060606060606,0.44747474747474747,2.4147624742852565,5.744480964035435e-05,2.378901041078891e-05,0.0001148896192807087,2.0,0.796667
497,0.7141414141414141,0.302020202020202,3.0777944601287923,0.00017498239979391622,5.685317913873754e-05,0.00034996479958783244,2.0,0.796667
4805,0.7383838383838384,0.7787878787878788,1.0044740278884097,2.0428995851347953e-05,2.03380030584698e-05,4.085799170269591e-05,2.0,0.796667
1742,0.6252525252525253,0.44747474747474747,1.5720236398195384,3.426079300112053e-05,2.1794069843029538e-05,6.852158600224107e-05,2.0,0.796667
2254,0.8191919191919191,0.2696969696969697,2.14556984330891,0.0001254034322537719,5.844761131633637e-05,0.0002508068645075438,2.0,0.796667
4975,0.8919191919191919,0.6818181818181818,1.5333891498457075,0.00014408718571067472,9.39664831495469e-05,0.00028817437142134944,2.0,0.796667
2870,0.8111111111111111,0.6575757575757576,3.295778391840987,9.298404875096422e-05,2.8213076759394707e-05,0.00018596809750192844,2.0,0.796667
597,0.7141414141414141,0.8515151515151514,0.44189394495676726,9.675165241298846e-06,2.189476762856621e-05,1.935033048259769e-05,2.0,0.796667
5204,0.601010101010101,0.6737373737373737,2.326292862471819,4.797099234190721e-05,2.0621218039991445e-05,9.594198468381442e-05,2.0,0.796667
3984,0.8515151515151514,0.5848484848484848,0.27886521622524524,2.3137331319245198e-05,8.296958520834916e-05,4.6274662638490395e-05,2.0,0.796667
3263,0.6737373737373737,0.38282828282828285,0.6915736081553767,2.250872648542839e-05,3.254711605531848e-05,4.501745297085678e-05,2.0,0.796667
1901,0.8434343434343434,0.8353535353535353,0.14511717677409966,3.4922087974726634e-05,0.00024064751500154244,6.984417594945327e-05,2.0,0.796667
2381,0.5444444444444444,0.7464646464646464,1.780297189024945,2.695706999490916e-05,1.5141893253043521e-05,5.391413998981832e-05,2.0,0.796667
2343,0.7383838383838384,0.5606060606060607,0.3042410071848222,4.114801422141394e-05,0.00013524808704178755,8.229602844282789e-05,2.0,0.796667
241,0.8191919191919191,0.6656565656565656,0.1759829699136543,1.550299430823238e-05,8.809371904473991e-05,3.100598861646476e-05,2.0,0.796667
458,0.6898989898989899,0.41515151515151516,0.7089981436251453,0.00010323055475767225,0.00014560059950206487,0.0002064611095153445,2.0,0.796667
310,0.7464646464646464,0.6737373737373737,0.3901976209632821,1.0561291985023134e-05,2.706652070033241e-05,2.112258397004627e-05,2.0,0.795
4862,0.8757575757575757,0.7787878787878788,0.10242953633878216,3.0612632811533464e-05,0.00029886528735503825,6.122526562306693e-05,2.0,0.795
3877,0.8676767676767676,0.38282828282828285,1.2882661007079916,1.4861670936302083e-05,1.1536181017364785e-05,2.9723341872604167e-05,2.0,0.795
4341,0.7868686868686868,0.2777777777777778,2.326292862471819,3.302300120150204e-05,1.4195547660501015e-05,6.604600240300408e-05,2.0,0.795
1634,0.8353535353535353,0.5767676767676768,0.2257030925112794,1.6232834711690585e-05,7.192118872221193e-05,3.246566942338117e-05,2.0,0.795
1898,0.7303030303030302,0.47171717171717176,0.4761437749689426,1.213792688776648e-05,2.5492146544514204e-05,2.427585377553296e-05,2.0,0.795
1727,0.6898989898989899,0.18888888888888888,2.0669626373507586,0.00025027398539223766,0.00012108297502320394,0.0005005479707844753,2.0,0.795
3076,0.5202020202020202,0.6494949494949495,1.9063862394495747,2.6323948634341584e-05,1.3808297652180924e-05,5.264789726868317e-05,2.0,0.795
5548,0.8434343434343434,0.18888888888888888,0.6662364376032155,0.0002625572269847061,0.0003940901640403448,0.0005251144539694122,2.0,0.795
2770,0.5606060606060607,0.4313131313131313,1.3125340960038923,4.928164189165133e-05,3.754694224073337e-05,9.856328378330265e-05,2.0,0.795
5201,0.8515151515151514,0.7707070707070707,0.12499098784934835,7.720927799220803e-06,6.177187597338488e-05,1.5441855598441607e-05,2.0,0.795
4271,0.8919191919191919,0.7707070707070707,0.31581138348506604,1.1857751774679872e-05,3.754694224073337e-05,2.3715503549359744e-05,2.0,0.795
4508,0.8111111111111111,0.20505050505050504,0.6260538123847366,0.0003787855877223026,0.0006050367879391218,0.0007575711754446052,2.0,0.795
1715,0.8111111111111111,0.3747474747474747,0.7498253918616934,2.076837828302639e-05,2.769761935036891e-05,4.153675656605278e-05,2.0,0.795
866,0.609090909090909,0.7626262626262627,1.6833617743803622,6.867332440377625e-05,4.079534503452449e-05,0.0001373466488075525,2.0,0.795
3401,0.8757575757575757,0.6737373737373737,0.08136981991230041,2.013060133586563e-05,0.0002473964100886814,4.026120267173126e-05,2.0,0.795
1251,0.8757575757575757,0.2292929292929293,0.4178332583211976,4.764968814793358e-05,0.00011403996019700331,9.529937629586716e-05,2.0,0.795
517,0.706060606060606,0.29393939393939394,0.8180569650124172,1.5242416230093114e-05,1.86324631193156e-05,3.0484832460186228e-05,2.0,0.793333
71,0.8595959595959596,0.21313131313131314,0.47319096000092886,2.247569426566319e-05,4.7498148032285043e-05,4.495138853132638e-05,2.0,0.793333
2200,0.803030303030303,0.6898989898989899,0.8759956207309961,1.4478386078222024e-05,1.652792061464894e-05,2.8956772156444048e-05,2.0,0.793333
4519,0.794949494949495,0.7707070707070707,0.2134137831790952,1.4126783369393254e-05,6.619433458774387e-05,2.8253566738786508e-05,2.0,0.793333
4952,0.8111111111111111,0.5606060606060607,0.13301340688279606,3.9207115014319756e-05,0.00029476062551248586,7.841423002863951e-05,2.0,0.793333
3878,0.8272727272727273,0.7222222222222222,0.6031170894789386,1.9539441453818884e-05,3.2397426295281954e-05,3.907888290763777e-05,2.0,0.793333
1679,0.803030303030303,0.8353535353535353,0.19806256747409934,1.0902928027490089e-05,5.5047898078549675e-05,2.1805856054980177e-05,2.0,0.793333
932,0.7787878787878788,0.24545454545454545,3.399901698296555,0.00021690580007316496,6.379766808606283e-05,0.0004338116001463299,2.0,0.793333
5405,0.8353535353535353,0.8595959595959596,0.09929259211252754,1.2824131408139447e-05,0.0001291549665014884,2.5648262816278894e-05,2.0,0.793333
5594,0.9,0.7707070707070707,0.12116309043144874,1.3317152808780325e-05,0.00010991097009294972,2.663430561756065e-05,2.0,0.793333
1671,0.8919191919191919,0.14040404040404042,3.002153727890816,0.00030229845662430315,0.00010069386314760271,0.0006045969132486063,2.0,0.793333
5033,0.7383838383838384,0.43939393939393945,2.8921638726818157,3.17148700973579e-05,1.09657929126781e-05,6.34297401947158e-05,2.0,0.793333
1061,0.8757575757575757,0.3666666666666667,0.13055406602273678,9.454754620104578e-05,0.0007242022334607315,0.00018909509240209156,2.0,0.793333
4753,0.8838383838383839,0.20505050505050504,0.6031170894789386,4.0665907019173145e-05,6.742622241778349e-05,8.133181403834629e-05,2.0,0.793333
1294,0.9,0.2777777777777778,0.6144784399656963,3.7782913004091206e-05,6.148777653810029e-05,7.556582600818241e-05,2.0,0.793333
416,0.8595959595959596,0.2292929292929293,0.4050369529382201,2.1390324347457346e-05,5.281079711934331e-05,4.278064869491469e-05,2.0,0.793333
5395,0.8272727272727273,0.4555555555555556,0.45585467082519915,3.59520207695847e-05,7.886728615614156e-05,7.19040415391694e-05,2.0,0.793333
67,0.7303030303030302,0.6414141414141414,3.4639480924191988,0.00010046940676414648,2.9004304938639917e-05,0.00020093881352829297,2.0,0.791667
605,0.7464646464646464,0.7707070707070707,0.24018961523124477,3.2861725423719924e-06,1.3681576279674705e-05,6.572345084743985e-06,2.0,0.791667
154,0.8595959595959596,0.18888888888888888,0.4391535309819587,0.0001771013960389036,0.0004032789982193705,0.0003542027920778072,2.0,0.791667
4748,0.8515151515151514,0.6414141414141414,0.39263253936422,2.459139046521679e-05,6.263207452198692e-05,4.918278093043358e-05,2.0,0.791667
1146,0.6656565656565656,0.398989898989899,3.116326530118542,8.711429040612981e-05,2.7954159990678536e-05,0.00017422858081225963,2.0,0.791667
4049,0.8272727272727273,0.3101010101010101,0.3853729911000506,9.252554549322209e-06,2.4009348768606514e-05,1.8505109098644418e-05,2.0,0.791667
3573,0.7303030303030302,0.32626262626262625,2.734688420860178,2.747323833616803e-05,1.0046204213468132e-05,5.494647667233606e-05,2.0,0.791667
1169,0.7303030303030302,0.41515151515151516,0.4126669253974572,1.3369346300064737e-05,3.2397426295281954e-05,2.6738692600129474e-05,2.0,0.791667
1460,0.8595959595959596,0.44747474747474747,1.0044740278884097,9.748228462949392e-05,9.704808877380307e-05,0.00019496456925898785,2.0,0.791667
4536,0.8919191919191919,0.3181818181818182,0.28767538636311063,1.6969673083241283e-05,5.898896425508494e-05,3.3939346166482565e-05,2.0,0.791667
3846,0.3909090909090909,0.35858585858585856,1.37950718693443,1.457967997947744e-05,1.056875971184805e-05,2.915935995895488e-05,2.0,0.791667
1184,0.8272727272727273,0.601010101010101,0.33192590924667464,8.061698259941233e-05,0.00024287643824604505,0.00016123396519882467,2.0,0.791667
2006,0.8919191919191919,0.44747474747474747,0.18727825729148997,1.3284285792440683e-05,7.09334120498799e-05,2.6568571584881365e-05,2.0,0.791667
872,0.8595959595959596,0.5282828282828282,0.13721569055631094,3.1825053394670854e-05,0.00023193450592744278,6.365010678934171e-05,2.0,0.791667
1268,0.8434343434343434,0.26161616161616164,0.24777790969184346,4.845670464646222e-05,0.00019556507158659492,9.691340929292443e-05,2.0,0.791667
1582,0.7787878787878788,0.44747474747474747,0.2556059406321618,4.454635609846251e-05,0.00017427746784089192,8.909271219692502e-05,2.0,0.791667
62,0.6898989898989899,0.4232323232323232,0.8705631166916905,2.859675666458769e-05,3.28485736603004e-05,5.719351332917538e-05,2.0,0.791667
3417,0.794949494949495,0.8757575757575757,0.0779025462921297,1.0201611255431602e-05,0.00013095350204826676,2.0403222510863204e-05,2.0,0.791667
372,0.803030303030303,0.18888888888888888,0.5632267149401344,0.00024452365778207107,0.0004341478330055093,0.0004890473155641421,2.0,0.79
5284,0.8353535353535353,0.8272727272727273,4.757257187331635,9.112528785339905e-05,1.915500555573528e-05,0.0001822505757067981,2.0,0.79
1410,0.794949494949495,0.12424242424242425,0.7880858258603775,0.00027804882497826325,0.0003528154115380883,0.0005560976499565265,2.0,0.79
3898,0.8353535353535353,0.29393939393939394,3.8985502581197387,0.00019934798307751447,5.113387538414331e-05,0.00039869596615502894,2.0,0.79
1236,0.6737373737373737,0.6818181818181818,0.40756447201261725,3.381545518854668e-05,8.296958520834916e-05,6.763091037709336e-05,2.0,0.79
